media,building_id,month,excel_kwh,onto_kwh,diff_kwh,reason,explanation
ANGA,B654,2026-02,0.00,0.00,0.00,match,
ANGA,B655,2026-01,0.00,0.00,0.00,match,
ANGA,B655,2026-02,0.00,0.00,0.00,match,
ANGA,B656,2026-01,0.00,0.00,0.00,match,
ANGA,B656,2026-02,0.00,0.00,0.00,match,
ANGA,B658,2026-01,0.00,0.00,0.00,match,
ANGA,B658,2026-02,0.00,0.00,0.00,match,
ANGA,B659,2026-01,0.00,0.00,0.00,match,
ANGA,B659,2026-02,0.00,0.00,0.00,match,
ANGA,B660,2026-01,0.00,0.00,0.00,match,
ANGA,B660,2026-02,0.00,0.00,0.00,match,
ANGA,B661,2026-01,0.00,0.00,0.00,match,
ANGA,B661,2026-02,0.00,0.00,0.00,match,
ANGA,B662,2026-01,0.00,0.00,0.00,match,
ANGA,B662,2026-02,0.00,0.00,0.00,match,
ANGA,B663,2026-01,0.00,0.00,0.00,match,
ANGA,B663,2026-02,0.00,0.00,0.00,match,
ANGA,B664,2026-01,0.00,0.00,0.00,match,
ANGA,B664,2026-02,0.00,0.00,0.00,match,
ANGA,B665,2026-01,0.00,0.00,0.00,match,
ANGA,B665,2026-02,0.00,0.00,0.00,match,
ANGA,B674,2026-01,0.00,0.00,0.00,match,
ANGA,B674,2026-02,0.00,0.00,0.00,match,
ANGA,B682,2026-01,0.00,0.00,0.00,match,
ANGA,B682,2026-02,0.00,0.00,0.00,match,
ANGA,B821,2026-01,45.16,45.16,0.00,match,
ANGA,B821,2026-02,44.93,44.93,0.00,match,
ANGA,B833,2026-01,304.42,304.42,0.00,match,
ANGA,B833,2026-02,137.49,137.49,0.00,match,
ANGA,B834,2026-01,0.00,0.00,0.00,match,
ANGA,B834,2026-02,0.00,0.00,0.00,match,
ANGA,B841,2026-01,0.00,0.00,0.00,match,
ANGA,B841,2026-02,0.00,0.00,0.00,match,
ANGA,B842,2026-01,0.00,0.00,0.00,match,
ANGA,B842,2026-02,0.00,0.00,0.00,match,
ANGA,B850,2026-01,0.00,0.00,0.00,match,
ANGA,B850,2026-02,0.00,0.00,0.00,match,
ANGA,B869,2026-01,0.00,0.00,0.00,match,
ANGA,B869,2026-02,0.00,0.00,0.00,match,
ANGA,B921,2026-01,530.82,530.82,0.00,match,
ANGA,B921,2026-02,530.72,530.72,0.00,match,
