timeseries_id,sensor_id,aggregate,reading_type,kind,preferred,valid_from,valid_to,database_id,path,external_id,device_id,sources,aggregation
B317.Å1_VMM72:d.B,B317.Å1_VMM72.energy,daily,counter,derived,False,2026-01-14,,,,,,B317.Å1_VMM72:d.raw,slice
B317.Å1_VMM72:d,B317.Å1_VMM72.energy,daily,counter,derived,True,,,,,,,B317.Å1_VMM72:d.A|B317.Å1_VMM72:d.patch|B317.Å1_VMM72:d.B,rolling_sum
B313.Å1_VMM71:d,B313.Å1_VMM71.energy,daily,counter,raw,True,,2025-07-25,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.Å1_VM71,,,
B317.Å1_VMM71:d,B317.Å1_VMM71.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.Å1_VMM71_E,,,
B313.Å1_VMM72:d,B313.Å1_VMM72.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.Å1_VMM72_E,,,
B315.Å1_VMM71:d.A,B315.Å1_VMM71.energy,daily,counter,raw,False,,2026-01-13,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B315.Å1_VMM71_E,,,
B315.Å1_VMM71:d.B,B315.Å1_VMM71.energy,daily,counter,raw,False,2026-01-13,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B315.Å1_VMM71_E,,,
B315.Å1_VMM71:d,B315.Å1_VMM71.energy,daily,counter,derived,True,,,,,,,B315.Å1_VMM71:d.A|B315.Å1_VMM71:d.B,rolling_sum
B325.Panna2_MWH:d,B325.Panna2_MWH.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B325.Panna2_MWH,,,
B325.Panna3_MWH:d,B325.Panna3_MWH.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B325.Panna3_MWH,,,
B390.Å1_VMM70:d,B390.Å1_VMM70.energy,daily,counter,raw,True,,2025-07-31,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B390.Å1_VMM70_E,,,
B330.Å1_VMM72:d,B330.Å1_VMM72.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.Å1_VMM72_E,,,
B330.Å1_VMM73:d,B330.Å1_VMM73.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.Å1_VMM73_E,,,
B341.Å1_VMM71:d,B341.Å1_VMM71.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B341.Å1_VMM71,,,
B385.Å1_VMM71:d,B385.Å1_VMM71.energy,daily,counter,raw,True,,2025-11-26,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B385.Å1_VMM71_E,,,
B392.Å1_VMM71:d,B392.Å1_VMM71.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B392.Å1_VMM71_E,,,
B216.Å1_VMM71:d.patch,B216.Å1_VMM71.energy,daily,counter,derived,False,2026-02-19,,,,,,B217.Å1_VMM71:d.raw,sum
B216.Å1_VMM71:d,B216.Å1_VMM71.energy,daily,counter,derived,True,,,,,,,B216.Å1_VMM71:d.raw|B216.Å1_VMM71:d.patch,rolling_sum
B308.Å1_VMM71:d.patch,B308.Å1_VMM71.energy,daily,counter,derived,False,2026-02-07,,,,,,B327.Å1_VMM71:d,sum
B308.Å1_VMM71:d,B308.Å1_VMM71.energy,daily,counter,derived,True,,,,,,,B308.Å1_VMM71:d.raw|B308.Å1_VMM71:d.patch,rolling_sum
B217.Å1_VMM71:d.raw,B217.Å1_VMM71.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B217.Å1_VM71,,,
B217.Å1_VMM71:d.A,B217.Å1_VMM71.energy,daily,counter,derived,False,,2025-07-15,,,,,B217.Å1_VMM71:d.raw,slice
B217.Å1_VMM71:d.patch,B217.Å1_VMM71.energy,daily,counter,derived,False,2025-07-15,2025-10-09,,,,,B217.Å1_VMM71:d.raw,interpolate
B217.Å1_VMM71:d.B,B217.Å1_VMM71.energy,daily,counter,derived,False,2025-10-09,,,,,,B217.Å1_VMM71:d.raw,slice
B207.T94-2-1:d,B207.T94-2-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T94-2-1,,,
B207.T94-2-2:d,B207.T94-2-2.energy,daily,counter,raw,True,,2025-02-28,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T94-2-2,,,
B207.T94-2-3:d,B207.T94-2-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T94-2-3,,,
B207.T94-2-4:d,B207.T94-2-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T94-2-4,,,
B207.T94-4-3:d,B207.T94-4-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T94-4-3,,,
B207.T94-4-4:d,B207.T94-4-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T94-4-4,,,
B207.T94-4-5:d,B207.T94-4-5.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T94-4-5,,,
B207.T94-4-6:d,B207.T94-4-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T94-4-6,,,
B207.T94-4-7:d,B207.T94-4-7.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T94-4-7,,,
B207.T95-3-1:d,B207.T95-3-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T95-3-1,,,
B207.T95-3-2:d,B207.T95-3-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T95-3-2,,,
B207.T95-3-3:d,B207.T95-3-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T95-3-3,,,
B207.T95-3-4:d,B207.T95-3-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T95-3-4,,,
B207.T95-3-6:d,B207.T95-3-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T95-3-6,,,
B207.T95-5-5:d,B207.T95-5-5.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T95-5-5,,,
B207.T95-5-6:d,B207.T95-5-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T95-5-6,,,
B207.T95-5-7:d,B207.T95-5-7.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B207.T95-5-7,,,
B209.T21:d,B209.T21.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B209.T21-1,,,
B209.T21-4-6:d,B209.T21-4-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B209.T21-4-6,,,
B209.T32:d,B209.T32.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B209.T32-1,,,
B209.T32-2-2:d,B209.T32-2-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B209.T32-2-2,,,
B209.T32-2-4:d,B209.T32-2-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B209.T32-2-4,,,
B209.T32-4-2:d,B209.T32-4-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B209.T32-4-2,,,
B307.T10-1:d,B307.T10-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-1,,,
B307.T10-5-2:d,B307.T10-5-2.energy,daily,counter,raw,True,,2026-02-19,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-5-2,,,
B307.T10-5-3:d,B307.T10-5-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-5-3,,,
B307.T10-6-2:d,B307.T10-6-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-6-2,,,
B307.T10-6-5:d,B307.T10-6-5.energy,daily,counter,raw,True,,2026-02-22,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-6-5,,,
B307.T10-6-8:d,B307.T10-6-8.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-6-8,,,
B307.T10-6-9:d,B307.T10-6-9.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-6-9,,,
B307.T10-7-3:d,B307.T10-7-3.energy,daily,counter,raw,True,,2026-02-22,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-7-3,,,
B307.T10-7-4:d,B307.T10-7-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-7-4,,,
B307.T10-7-5:d,B307.T10-7-5.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-7-5,,,
B307.T10-7-6:d,B307.T10-7-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-7-6,,,
B307.T10-7-7:d,B307.T10-7-7.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T10-7-7,,,
B307.T11-1:d,B307.T11-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T11-1,,,
B307.T11-7-10:d,B307.T11-7-10.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T11-7-10,,,
B307.T11-8-5:d,B307.T11-8-5.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B307.T11-8-5,,,
B308.T57:d,B308.T57.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B308.T57,,,
B308.T57-3-2:d,B308.T57-3-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B308.T57-3-2,,,
B308.T57-4-7:d,B308.T57-4-7.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B308.T57-4-7,,,
B308.T58:d.raw,B308.T58.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B308.T58,,,
B308.T58:d.A,B308.T58.energy,daily,counter,derived,False,,2025-12-03,,,,,B308.T58:d.raw,slice
B308.T58:d.B,B308.T58.energy,daily,counter,derived,False,2025-12-03,,,,,,B308.T58:d.raw,slice
B308.T58:d,B308.T58.energy,daily,counter,derived,True,,,,,,,B308.T58:d.A|B308.T58:d.B,rolling_sum
B308.T58-4-2:d,B308.T58-4-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B308.T58-4-2,,,
B308.T58-7-8:d,B308.T58-7-8.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B308.T58-7-8,,,
B308.T58-8-3:d,B308.T58-8-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B308.T58-8-3,,,
B308.T59:d,B308.T59.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B308.T59,,,
B310.T27:d,B310.T27.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.T27,,,
B310.T27-12-2:d,B310.T27-12-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.T27-12-2,,,
B310.T28:d,B310.T28.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.T28,,,
B310.T28-23-2:d,B310.T28-23-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B310.T28-23-2,,,
B311.T29:d,B311.T29.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T29,,,
B311.T56:d,B311.T56.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T56,,,
B311.T56-4-7:d,B311.T56-4-7.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T56-4-7,,,
B311.T79:d.raw,B311.T79.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T79,,,
B311.T79:d.A,B311.T79.energy,daily,counter,derived,False,,2025-09-15,,,,,B311.T79:d.raw,slice
B311.T79:d.B,B311.T79.energy,daily,counter,derived,False,2025-09-15,,,,,,B311.T79:d.raw,slice
B311.T79:d,B311.T79.energy,daily,counter,derived,True,,,,,,,B311.T79:d.A|B311.T79:d.B,rolling_sum
B311.T80:d,B311.T80.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T80,,,
B311.T80-2-3:d,B311.T80-2-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B311.T80-2-3,,,
B312.T34:d,B312.T34.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B312.T34,,,
B312.T34-2-3:d,B312.T34-2-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B312.T34-2-3,,,
B312.T34-2-4:d,B312.T34-2-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B312.T34-2-4,,,
B312.T34-2-5:d,B312.T34-2-5.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B312.T34-2-5,,,
B313.T26S-2-12:d,B313.T26S-2-12.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-2-12,,,
B313.T26S-2-32:d,B313.T26S-2-32.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-2-32,,,
B313.T26S-2-XX:d,B313.T26S-2-XX.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-2-XX,,,
B313.T26S-3-16:d,B313.T26S-3-16.energy,daily,counter,raw,True,,2025-12-10,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-3-16,,,
B313.T26S-3-20:d,B313.T26S-3-20.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-3-20,,,
B313.T26S-3-24:d,B313.T26S-3-24.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-3-24,,,
B313.T26S-3-28:d,B313.T26S-3-28.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-3-28,,,
B313.T26S-3-32:d,B313.T26S-3-32.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B313.T26S-3-32,,,
B317.T49:d,B317.T49.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49,,,
B317.T49-3-9:d,B317.T49-3-9.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-3-9,,,
B317.T49-4-2:d,B317.T49-4-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-2,,,
B317.T49-4-3:d,B317.T49-4-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-3,,,
B317.T49-4-4:d,B317.T49-4-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-4,,,
B317.T49-4-6:d,B317.T49-4-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-6,,,
B317.T49-4-7:d,B317.T49-4-7.energy,daily,counter,raw,True,,2026-01-19,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-7,,,
B317.T49-4-9:d,B317.T49-4-9.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-4-9,,,
B317.T49-5-1:d,B317.T49-5-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-1,,,
B317.T49-5-2:d,B317.T49-5-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-2,,,
B317.T49-5-5:d,B317.T49-5-5.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-5,,,
B317.T49-5-6:d,B317.T49-5-6.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-6,,,
B317.T49-5-7:d,B317.T49-5-7.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-7,,,
B317.T49-5-9:d,B317.T49-5-9.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B317.T49-5-9,,,
B318.T21-6-2-A:d,B318.T21-6-2-A.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B318.T21-6-2-A,,,
B324.T14-4-1:d,B324.T14-4-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B324.T14-4-1,,,
B325.T12:d.raw,B325.T12.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B325.T12,,,
B325.T12:d.A,B325.T12.energy,daily,counter,derived,False,,2025-06-08,,,,,B325.T12:d.raw,slice
B325.T12:d.B,B325.T12.energy,daily,counter,derived,False,2025-06-08,,,,,,B325.T12:d.raw,slice
B325.T12:d,B325.T12.energy,daily,counter,derived,True,,,,,,,B325.T12:d.A|B325.T12:d.B,rolling_sum
B325.T13:d,B325.T13.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B325.T13,,,
B328.T19-3-1:d,B328.T19-3-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-3-1,,,
B328.T19-3-3:d,B328.T19-3-3.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-3-3,,,
B328.T19-3-4:d,B328.T19-3-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-3-4,,,
B328.T19-4-2:d,B328.T19-4-2.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-4-2,,,
B328.T19-5-1:d,B328.T19-5-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T19-5-1,,,
B328.T20-2-1:d,B328.T20-2-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T20-2-1,,,
B328.T20-2-4:d,B328.T20-2-4.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T20-2-4,,,
B328.T20-3-1:d,B328.T20-3-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T20-3-1,,,
B328.T20-4-1:d,B328.T20-4-1.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B328.T20-4-1,,,
B330.T30:d,B330.T30.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.T30,,,
B330.T36:d,B330.T36.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.T36,,,
B330.T37:d,B330.T37.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.T37,,,
B330.T64:d,B330.T64.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.T64,,,
B330.T65:d.raw,B330.T65.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B330.T65,,,
B330.T65:d.A,B330.T65.energy,daily,counter,derived,False,,2026-01-04,,,,,B330.T65:d.raw,slice
B330.T65:d.B,B330.T65.energy,daily,counter,derived,False,2026-01-04,,,,,,B330.T65:d.raw,slice
