media,building_id,month,excel_kwh,onto_kwh,diff_kwh,reason,explanation
EL,B330,2026-02,595877.66,595833.25,-44.41,match,
EL,B331,2026-01,0.00,0.00,0.00,match,
EL,B331,2026-02,0.00,0.00,0.00,match,
EL,B334,2026-01,439468.82,439498.49,29.67,match,
EL,B334,2026-02,410101.36,410132.99,31.63,match,
EL,B337,2026-01,451619.81,440597.18,-11022.63,ontology_drift,"Small drift (−11 MWh Jan only, ~2.4%). Cause not yet diagnosed."
EL,B337,2026-02,401697.17,401733.10,35.93,match,
EL,B339,2026-01,287204.00,287195.53,-8.47,match,
EL,B339,2026-02,236328.73,236222.32,-106.41,match,
EL,B339 Kolfilter,2026-01,16775.73,16773.97,-1.76,match,
EL,B339 Kolfilter,2026-02,17181.48,17183.19,1.70,match,
EL,B341,2026-01,224854.62,224859.12,4.50,match,
EL,B341,2026-02,209131.00,209134.00,3.00,match,
EL,B342,2026-01,116653.12,117463.00,809.88,ontology_drift,Consistent +0.8 MWh drift both months (~0.7%). Cause not yet diagnosed.
EL,B342,2026-02,118049.25,118875.26,826.01,ontology_drift,Consistent +0.8 MWh drift both months (~0.7%). Cause not yet diagnosed.
EL,B343,2026-01,0.00,0.00,0.00,match,
EL,B343,2026-02,0.00,0.00,0.00,match,
EL,B344,2026-01,54466.44,52119.59,-2346.86,under_investigation,"−8.6% drift; both + terms (T57-4-7, T21-6-2-A) also appear as hasSubMeter children of their naming parents. See open_questions.md §6."
EL,B344,2026-02,55967.20,53731.54,-2235.66,under_investigation,"−8.6% drift; both + terms (T57-4-7, T21-6-2-A) also appear as hasSubMeter children of their naming parents. See open_questions.md §6."
EL,B345,2026-01,0.00,0.00,0.00,match,
EL,B345,2026-02,0.00,0.00,0.00,match,
EL,B346,2026-01,0.00,0.00,0.00,match,
EL,B346,2026-02,0.00,0.00,0.00,match,
EL,B348,2026-01,0.00,0.00,0.00,match,
EL,B348,2026-02,0.00,0.00,0.00,match,
EL,B349,2026-01,0.00,0.00,0.00,match,
EL,B351,2026-01,0.00,0.00,0.00,match,
EL,B351,2026-02,0.00,0.00,0.00,match,
EL,B352,2026-01,0.00,0.00,0.00,match,
EL,B352,2026-02,0.00,0.00,0.00,match,
EL,B353,2026-01,10484.07,10480.16,-3.90,match,
EL,B353,2026-02,11018.74,11020.47,1.74,match,
EL,B354,2026-01,0.00,0.00,0.00,match,
EL,B354,2026-02,0.00,0.00,0.00,match,
EL,B357,2026-01,0.00,0.00,0.00,match,
EL,B357,2026-02,0.00,0.00,0.00,match,
EL,B358,2026-01,0.00,0.00,0.00,match,
EL,B358,2026-02,0.00,0.00,0.00,match,
EL,B359,2026-01,0.00,0.00,0.00,match,
EL,B359,2026-02,0.00,0.00,0.00,match,
EL,B360,2026-01,0.00,0.00,0.00,match,
EL,B360,2026-02,0.00,0.00,0.00,match,
EL,B361,2026-01,0.00,0.00,0.00,match,
EL,B361,2026-02,0.00,0.00,0.00,match,
EL,B381,2026-01,7299.27,7299.17,-0.09,match,
EL,B381,2026-02,6533.76,6533.40,-0.36,match,
EL,B382,2026-01,0.00,0.00,0.00,match,
EL,B382,2026-02,0.00,0.00,0.00,match,
EL,B385,2026-01,2061.56,2061.46,-0.10,match,
EL,B385,2026-02,1816.24,1816.48,0.24,match,
EL,B386,2026-01,0.00,0.00,0.00,match,
EL,B386,2026-02,0.00,0.00,0.00,match,
EL,B387,2026-01,0.22,0.22,0.00,match,
EL,B387,2026-02,0.00,0.00,-0.00,match,
EL,B390,2026-01,0.00,0.00,0.00,match,
EL,B390,2026-02,0.00,0.00,0.00,match,
EL,B392,2026-01,54802.52,31797.15,-23005.37,under_investigation,"Complex-formula undercount (−23/−21 MWh) — same magnitude as B305, likely same root cause (helper-row sub-meters zeroed by hasSubMeter edges). See open_questions.md §3."
EL,B392,2026-02,51515.04,29837.90,-21677.14,under_investigation,"Complex-formula undercount (−23/−21 MWh) — same magnitude as B305, likely same root cause (helper-row sub-meters zeroed by hasSubMeter edges). See open_questions.md §3."
EL,B393,2026-01,0.00,0.00,0.00,match,
EL,B393,2026-02,0.00,0.00,0.00,match,
EL,B403,2026-01,24466.35,24466.70,0.35,match,
EL,B403,2026-02,29906.29,29904.80,-1.50,match,
EL,B420,2026-01,0.00,0.00,0.00,match,
EL,B420,2026-02,0.00,0.00,0.00,match,
ANGA,B201,2026-01,0.00,0.00,0.00,match,
ANGA,B201,2026-02,0.00,0.00,0.00,match,
ANGA,B202,2026-01,0.00,0.00,0.00,match,
ANGA,B202,2026-02,0.00,0.00,0.00,match,
ANGA,B203,2026-01,0.00,0.00,0.00,match,
ANGA,B203,2026-02,0.00,0.00,0.00,match,
ANGA,B204/205,2026-01,0.00,0.00,0.00,match,
ANGA,B204/205,2026-02,0.00,0.00,0.00,match,
ANGA,B205,2026-01,0.00,0.00,0.00,match,
ANGA,B205,2026-02,0.00,0.00,0.00,match,
ANGA,B207,2026-01,0.00,0.00,0.00,match,
ANGA,B207,2026-02,0.00,0.00,0.00,match,
ANGA,B209,2026-01,0.00,0.00,0.00,match,
ANGA,B209,2026-02,0.00,0.00,0.00,match,
ANGA,B216,2026-01,50.41,50.41,0.00,match,
ANGA,B216,2026-02,-0.18,27.98,28.16,meter_outage,B216.Å1_VM71 counter froze 2026-02-18; ontology patches post-outage from child B217 but captures pre-outage physical B216>B217 delta (~30 MWh). Excel uses STRUX register-diff which absorbs the freeze as zero consumption post-Feb 18.
ANGA,B217,2026-01,94.87,94.87,-0.00,match,
ANGA,B217,2026-02,95.87,95.87,0.00,match,
ANGA,B228,2026-01,0.00,0.00,0.00,match,
ANGA,B228,2026-02,0.00,0.00,0.00,match,
ANGA,B301,2026-01,8.42,8.42,0.00,match,
ANGA,B301,2026-02,8.80,8.80,0.00,match,
ANGA,B302,2026-01,194.00,194.00,0.00,match,
ANGA,B302,2026-02,247.36,247.36,0.00,match,
ANGA,B303,2026-01,7.40,7.40,0.00,match,
ANGA,B303,2026-02,8.44,8.44,0.00,match,
ANGA,B304,2026-01,294.12,294.12,0.00,match,
ANGA,B304,2026-02,512.52,512.52,0.00,match,
ANGA,B305,2026-01,0.00,0.00,0.00,match,
ANGA,B305,2026-02,0.00,0.00,0.00,match,
ANGA,B307,2026-01,647.74,648.67,0.93,excel_bug,Excel row 23 subtracts both B330.Å1_VMM71 (by B307) and the same meter (by B337 row 46). Double-subtraction cannot be mirrored in the ontology (one parent per meter); B330 attached to B337 per decisions.md 2026-04-20. B307 over-counts by Δ(B330) ≈ 0.9 MWh/month.
ANGA,B307,2026-02,7808.43,7781.24,-27.19,excel_bug,Excel row 23 subtracts both B330.Å1_VMM71 (by B307) and the same meter (by B337 row 46). Double-subtraction cannot be mirrored in the ontology (one parent per meter); B330 attached to B337 per decisions.md 2026-04-20. B307 over-counts by Δ(B330) ≈ 0.9 MWh/month.
ANGA,B308,2026-01,-25.71,-25.71,0.00,meter_outage,"B308.Å1_VMM71 counter frozen since 2025 (v=12737.1533 throughout). Ontology patches from child B327 ≥ 2026-02-07, yielding meter_net ≈ 0 after patch; Excel formula (+B308−B327) = −30 MWh regardless. Pre-outage Jan matches Excel exactly; post-patch Feb diverges by 22 MWh."
ANGA,B308,2026-02,-30.78,-8.98,21.81,meter_outage,"B308.Å1_VMM71 counter frozen since 2025 (v=12737.1533 throughout). Ontology patches from child B327 ≥ 2026-02-07, yielding meter_net ≈ 0 after patch; Excel formula (+B308−B327) = −30 MWh regardless. Pre-outage Jan matches Excel exactly; post-patch Feb diverges by 22 MWh."
ANGA,B309,2026-01,0.00,0.00,0.00,match,
ANGA,B309,2026-02,0.00,0.00,0.00,match,
ANGA,B310,2026-01,-152.79,-152.79,-0.00,match,"Negative Excel value (−152 MWh Jan, −12 MWh Feb) from B310 being a pool accounting building. Ontology mirrors Excel exactly."
ANGA,B310,2026-02,-12.45,-12.45,0.00,match,"Negative Excel value (−152 MWh Jan, −12 MWh Feb) from B310 being a pool accounting building. Ontology mirrors Excel exactly."
ANGA,B311,2026-01,234.30,234.30,0.00,match,
ANGA,B311,2026-02,214.66,214.66,0.00,match,
ANGA,B312,2026-01,0.00,0.00,0.00,match,
ANGA,B312,2026-02,0.00,0.00,0.00,match,
ANGA,B313,2026-01,0.00,0.00,0.00,match,
ANGA,B313,2026-02,0.00,0.00,0.00,match,
ANGA,B314,2026-01,0.00,0.00,0.00,match,
ANGA,B314,2026-02,0.00,0.00,0.00,match,
ANGA,B315,2026-01,11.88,11.88,-0.00,match,
ANGA,B315,2026-02,4.18,4.18,0.00,match,
ANGA,B316,2026-01,0.00,0.00,0.00,match,
ANGA,B316,2026-02,0.00,0.00,0.00,match,
ANGA,B317,2026-01,150.11,150.11,0.00,match,
ANGA,B317,2026-02,10.43,10.43,0.00,match,
ANGA,B318,2026-01,0.00,0.00,0.00,match,
ANGA,B318,2026-02,0.00,0.00,0.00,match,
ANGA,B319,2026-01,0.00,0.00,0.00,match,
ANGA,B319,2026-02,0.00,0.00,0.00,match,
ANGA,B320,2026-01,0.00,0.00,0.00,match,
ANGA,B320,2026-02,0.00,0.00,0.00,match,
ANGA,B322,2026-01,0.00,0.00,0.00,match,
ANGA,B322,2026-02,0.00,0.00,0.00,match,
ANGA,B323,2026-01,0.00,0.00,0.00,match,
ANGA,B323,2026-02,0.00,0.00,0.00,match,
ANGA,B324,2026-01,0.00,0.00,0.00,match,
ANGA,B324,2026-02,0.00,0.00,0.00,match,
ANGA,B325,2026-01,3419.00,3419.00,0.00,match,
ANGA,B325,2026-02,3391.68,3391.68,0.00,match,
ANGA,B326,2026-01,0.00,0.00,0.00,match,
ANGA,B326,2026-02,0.00,0.00,0.00,match,
ANGA,B327,2026-01,25.71,25.71,0.00,match,
ANGA,B327,2026-02,30.87,30.87,0.00,match,
ANGA,B328,2026-01,0.00,0.00,0.00,match,
ANGA,B328,2026-02,0.00,0.00,0.00,match,
ANGA,B330,2026-01,24.43,24.43,0.00,match,
ANGA,B330,2026-02,22.52,22.52,0.00,match,
ANGA,B334,2026-01,453.10,453.10,0.00,match,
ANGA,B334,2026-02,437.24,437.24,0.00,match,
ANGA,B337,2026-01,147.63,147.63,0.00,match,
ANGA,B337,2026-02,118.60,118.60,0.00,match,
ANGA,B339,2026-01,148.12,148.12,0.00,match,
ANGA,B339,2026-02,167.97,167.97,0.00,match,
ANGA,B341,2026-01,0.00,0.00,0.00,match,
ANGA,B341,2026-02,0.00,0.00,0.00,match,
ANGA,B342,2026-01,0.00,0.00,0.00,match,
ANGA,B342,2026-02,0.00,0.00,0.00,match,
ANGA,B343,2026-01,0.00,0.00,0.00,match,
ANGA,B343,2026-02,0.00,0.00,0.00,match,
ANGA,B344,2026-01,0.00,0.00,0.00,match,
ANGA,B344,2026-02,0.00,0.00,0.00,match,
ANGA,B345,2026-01,0.00,0.00,0.00,match,
ANGA,B345,2026-02,0.00,0.00,0.00,match,
ANGA,B346,2026-01,0.00,0.00,0.00,match,
ANGA,B346,2026-02,0.00,0.00,0.00,match,
ANGA,B348,2026-01,0.00,0.00,0.00,match,
ANGA,B349,2026-01,0.00,0.00,0.00,match,
ANGA,B349,2026-02,0.00,0.00,0.00,match,
ANGA,B351,2026-01,0.00,0.00,0.00,match,
ANGA,B352,2026-01,0.00,0.00,0.00,match,
ANGA,B352,2026-02,0.00,0.00,0.00,match,
ANGA,B353,2026-01,0.00,0.00,0.00,match,
ANGA,B353,2026-02,0.00,0.00,0.00,match,
ANGA,B354,2026-01,0.00,0.00,0.00,match,
ANGA,B357,2026-01,0.00,0.00,0.00,match,
ANGA,B357,2026-02,0.00,0.00,0.00,match,
ANGA,B358,2026-01,0.00,0.00,0.00,match,
ANGA,B358,2026-02,0.00,0.00,0.00,match,
ANGA,B359,2026-01,0.00,0.00,0.00,match,
ANGA,B359,2026-02,0.00,0.00,0.00,match,
ANGA,B360,2026-01,0.00,0.00,0.00,match,
ANGA,B360,2026-02,0.00,0.00,0.00,match,
ANGA,B361,2026-01,0.00,0.00,0.00,match,
ANGA,B361,2026-02,0.00,0.00,0.00,match,
ANGA,B381,2026-01,0.00,0.00,0.00,match,
ANGA,B381,2026-02,0.00,0.00,0.00,match,
ANGA,B382,2026-01,0.00,0.00,0.00,match,
ANGA,B382,2026-02,0.00,0.00,0.00,match,
ANGA,B385,2026-01,0.00,0.00,0.00,match,
ANGA,B385,2026-02,0.00,0.00,0.00,match,
ANGA,B386,2026-01,0.00,0.00,0.00,match,
ANGA,B386,2026-02,0.00,0.00,0.00,match,
ANGA,B387,2026-01,0.00,0.00,0.00,match,
ANGA,B387,2026-02,0.00,0.00,0.00,match,
ANGA,B390,2026-01,0.00,0.00,0.00,match,
ANGA,B390,2026-02,0.00,0.00,0.00,match,
ANGA,B392,2026-01,0.04,0.04,0.00,match,
ANGA,B392,2026-02,0.07,0.07,0.00,match,
ANGA,B393,2026-01,0.00,0.00,0.00,match,
ANGA,B393,2026-02,0.00,0.00,0.00,match,
ANGA,B403,2026-01,0.00,0.00,0.00,match,
ANGA,B403,2026-02,0.00,0.00,0.00,match,
ANGA,B420,2026-01,0.00,0.00,0.00,match,
ANGA,B420,2026-02,0.00,0.00,0.00,match,
VARME,B201,2026-01,0.00,0.00,0.00,match,
VARME,B201,2026-02,1.71,1.71,-0.00,match,
VARME,B203,2026-01,0.00,0.00,0.00,match,
VARME,B203,2026-02,0.00,0.00,0.00,match,
VARME,B207,2026-01,92.80,92.80,0.00,match,
VARME,B207,2026-02,91.20,91.20,0.00,match,
VARME,B216,2026-01,103.50,103.50,0.00,match,
VARME,B216,2026-02,104.31,104.31,0.00,match,
VARME,B217,2026-01,163.53,163.53,0.00,match,
VARME,B217,2026-02,154.59,154.59,0.00,match,
VARME,B228,2026-01,0.00,0.00,0.00,match,
VARME,B228,2026-02,0.00,0.00,0.00,match,
VARME,B301,2026-01,65.82,65.82,0.00,match,
VARME,B301,2026-02,57.87,57.87,0.00,match,
VARME,B302,2026-01,201.20,201.20,0.00,match,
VARME,B302,2026-02,202.36,202.36,0.00,match,
VARME,B303,2026-01,96.99,96.99,0.00,match,
VARME,B303,2026-02,95.36,95.36,0.00,match,
VARME,B304,2026-01,36.89,36.89,0.00,match,
VARME,B304,2026-02,34.36,34.36,0.00,match,
VARME,B305,2026-01,172.69,172.69,0.00,match,
VARME,B305,2026-02,145.98,145.98,0.00,match,
VARME,B307,2026-01,231.40,231.40,0.00,match,
VARME,B307,2026-02,240.60,240.60,0.00,match,
VARME,B308,2026-01,592.84,592.84,0.00,match,
VARME,B308,2026-02,587.86,587.86,0.00,match,
VARME,B309,2026-01,0.00,0.00,0.00,match,
VARME,B309,2026-02,0.00,0.00,0.00,match,
VARME,B310,2026-01,952.07,952.07,-0.00,match,
VARME,B310,2026-02,-154.72,-154.72,-0.00,match,Negative Excel value (−155 MWh Feb) — B310 is the 27-term distribution pool. Ontology mirrors Excel exactly (diff ≈ 0).
VARME,B311,2026-01,512.94,512.94,-0.00,match,
VARME,B311,2026-02,520.29,520.29,-0.00,match,
VARME,B312,2026-01,9.93,9.93,0.00,match,
VARME,B312,2026-02,12.77,12.77,0.00,match,
VARME,B313,2026-01,399.66,399.66,0.00,match,
VARME,B313,2026-02,68.25,68.25,0.00,match,
VARME,B314,2026-01,86.25,86.25,0.00,match,
VARME,B314,2026-02,89.44,89.44,0.00,match,
VARME,B315,2026-01,25.79,25.79,0.00,match,
VARME,B315,2026-02,24.39,24.39,0.00,match,
VARME,B316,2026-01,0.00,0.00,0.00,match,
VARME,B316,2026-02,0.00,0.00,0.00,match,
VARME,B317,2026-01,163.89,163.89,0.00,match,
VARME,B317,2026-02,174.01,174.01,0.00,match,
VARME,B318,2026-01,123.25,123.25,0.00,match,
VARME,B318,2026-02,121.71,121.71,0.00,match,
VARME,B319,2026-01,14.22,14.22,0.00,match,
VARME,B319,2026-02,14.72,14.72,0.00,match,
VARME,B320,2026-01,0.00,0.00,0.00,match,
VARME,B320,2026-02,0.00,0.00,0.00,match,
VARME,B322,2026-01,0.00,0.00,0.00,match,
VARME,B322,2026-02,0.00,0.00,0.00,match,
VARME,B323,2026-01,0.00,0.00,0.00,match,
VARME,B323,2026-02,0.00,0.00,0.00,match,
VARME,B324,2026-01,0.00,0.00,0.00,match,
VARME,B324,2026-02,0.00,0.00,0.00,match,
VARME,B325,2026-01,43.61,43.61,0.00,match,
VARME,B325,2026-02,41.14,41.14,0.00,match,
VARME,B326,2026-01,17.55,17.55,0.00,match,
VARME,B326,2026-02,15.16,15.16,0.00,match,
VARME,B327,2026-01,215.35,197.80,-17.55,excel_bug,Excel row 38 double-counts B326.VS1_VMM61 (already + term in row 37 for B326). Meter can have only one building attribution; assigned to B326 per decisions.md. B327 under-counts by Δ(B326.VS1_VMM61) ≈ 17 MWh/month.
VARME,B327,2026-02,213.36,198.20,-15.16,excel_bug,Excel row 38 double-counts B326.VS1_VMM61 (already + term in row 37 for B326). Meter can have only one building attribution; assigned to B326 per decisions.md. B327 under-counts by Δ(B326.VS1_VMM61) ≈ 17 MWh/month.
VARME,B328,2026-01,0.00,0.00,0.00,match,
VARME,B328,2026-02,0.00,0.00,0.00,match,
VARME,B330,2026-01,784.66,784.66,0.00,match,
VARME,B330,2026-02,811.73,811.73,0.00,match,
VARME,B334,2026-01,504.02,504.02,0.00,match,
VARME,B334,2026-02,569.32,569.32,0.00,match,
VARME,B337,2026-01,368.85,368.85,0.00,match,
VARME,B337,2026-02,384.88,384.88,-0.00,match,
VARME,B339,2026-01,135.35,135.35,0.00,match,
VARME,B339,2026-02,119.79,119.79,0.00,match,
VARME,B339 Kolfilter,2026-01,0.00,0.00,0.00,match,
VARME,B339 Kolfilter,2026-02,0.00,0.00,0.00,match,
VARME,B341,2026-01,690.43,690.43,0.00,match,
VARME,B341,2026-02,689.04,689.04,0.00,match,
VARME,B342,2026-01,0.00,0.00,0.00,match,
VARME,B342,2026-02,0.00,0.00,0.00,match,
VARME,B343,2026-01,0.00,0.00,0.00,match,
VARME,B343,2026-02,0.00,0.00,0.00,match,
VARME,B344,2026-01,0.00,0.00,0.00,match,
VARME,B344,2026-02,0.00,0.00,0.00,match,
VARME,B345,2026-01,0.00,0.00,0.00,match,
VARME,B345,2026-02,0.00,0.00,0.00,match,
VARME,B346,2026-01,0.00,0.00,0.00,match,
VARME,B346,2026-02,0.00,0.00,0.00,match,
VARME,B348,2026-01,0.00,0.00,0.00,match,
VARME,B348,2026-02,0.00,0.00,0.00,match,
VARME,B349,2026-01,0.00,0.00,0.00,match,
VARME,B349,2026-02,0.00,0.00,0.00,match,
VARME,B351,2026-01,0.00,0.00,0.00,match,
VARME,B351,2026-02,0.00,0.00,0.00,match,
VARME,B352,2026-01,0.00,0.00,0.00,match,
VARME,B352,2026-02,0.00,0.00,0.00,match,
VARME,B353,2026-01,0.00,0.00,0.00,match,
VARME,B353,2026-02,0.00,0.00,0.00,match,
VARME,B354,2026-01,0.00,0.00,0.00,match,
VARME,B354,2026-02,0.00,0.00,0.00,match,
VARME,B357,2026-01,0.00,0.00,0.00,match,
VARME,B357,2026-02,0.00,0.00,0.00,match,
VARME,B358,2026-01,0.00,0.00,0.00,match,
VARME,B358,2026-02,0.00,0.00,0.00,match,
VARME,B359,2026-01,0.00,0.00,0.00,match,
VARME,B359,2026-02,0.00,0.00,0.00,match,
VARME,B360,2026-01,0.00,0.00,0.00,match,
VARME,B360,2026-02,0.00,0.00,0.00,match,
VARME,B361,2026-01,0.00,0.00,0.00,match,
VARME,B361,2026-02,0.00,0.00,0.00,match,
VARME,B381,2026-01,4.27,4.27,0.00,match,
VARME,B381,2026-02,4.41,4.41,0.00,match,
VARME,B382,2026-01,0.00,0.00,0.00,match,
VARME,B382,2026-02,0.00,0.00,0.00,match,
VARME,B385,2026-01,1.89,1.89,0.00,match,
VARME,B385,2026-02,1.39,1.39,0.00,match,
VARME,B386,2026-01,0.00,0.00,0.00,match,
VARME,B386,2026-02,0.00,0.00,0.00,match,
VARME,B387,2026-01,0.00,0.00,0.00,match,
VARME,B387,2026-02,0.00,0.00,0.00,match,
VARME,B390,2026-01,0.00,0.00,0.00,match,
VARME,B390,2026-02,0.00,0.00,0.00,match,
VARME,B392,2026-01,0.00,0.00,0.00,match,
VARME,B393,2026-01,0.00,0.00,0.00,match,
VARME,B393,2026-02,0.00,0.00,0.00,match,
VARME,B403,2026-01,0.00,0.00,0.00,match,
VARME,B403,2026-02,0.00,0.00,0.00,match,
VARME,B420,2026-01,0.00,0.00,0.00,match,
VARME,B420,2026-02,0.00,0.00,0.00,match,
KYLA,B201,2026-01,0.20,0.20,0.00,match,
KYLA,B201,2026-02,0.20,0.20,0.00,match,
KYLA,B202,2026-01,0.00,0.00,0.00,match,
KYLA,B202,2026-02,0.00,0.00,0.00,match,
KYLA,B203,2026-01,0.00,0.00,0.00,match,
KYLA,B203,2026-02,0.00,0.00,0.00,match,
KYLA,B204,2026-01,0.00,0.00,0.00,match,
KYLA,B204,2026-02,0.00,0.00,0.00,match,
KYLA,B205,2026-01,0.00,0.00,0.00,match,
KYLA,B207,2026-01,0.00,0.00,0.00,match,
KYLA,B207,2026-02,0.10,0.10,0.00,match,
KYLA,B209,2026-01,12.07,12.07,0.00,match,
KYLA,B209,2026-02,10.42,10.42,0.00,match,
KYLA,B212,2026-01,110.27,110.27,0.00,match,
KYLA,B212,2026-02,101.36,101.36,0.00,match,
KYLA,B216,2026-01,19.70,19.70,0.00,match,
KYLA,B216,2026-02,18.40,18.40,0.00,match,
KYLA,B217,2026-01,18.90,18.90,0.00,match,
KYLA,B217,2026-02,15.40,15.40,0.00,match,
KYLA,B228,2026-01,0.00,0.00,0.00,match,
KYLA,B228,2026-02,0.00,0.00,0.00,match,
KYLA,B301,2026-01,0.00,0.00,0.00,match,
KYLA,B301,2026-02,0.00,0.00,0.00,match,
KYLA,B302,2026-01,5.75,5.75,0.00,match,
KYLA,B302,2026-02,4.75,4.75,0.00,match,
KYLA,B303,2026-01,5.75,5.75,0.00,match,
KYLA,B303,2026-02,4.75,4.75,0.00,match,
KYLA,B304,2026-01,0.60,0.60,0.00,match,
KYLA,B304,2026-02,0.40,0.40,0.00,match,
KYLA,B305,2026-01,6.60,6.60,0.00,match,
KYLA,B305,2026-02,3.85,3.85,0.00,match,
KYLA,B307,2026-01,81.17,81.17,0.00,match,
KYLA,B307,2026-02,87.52,87.52,0.00,match,
KYLA,B308,2026-01,31.10,31.10,0.00,match,
