timeseries_id,timestamp,value,recorded_at
B207.T94-2-1:d,2025-04-28 00:00:00.000,97731.921,
B207.T94-2-1:d,2025-04-29 00:00:00.000,97763.031,
B207.T94-2-1:d,2025-04-30 00:00:00.000,97796.971,
B207.T94-2-1:d,2025-05-01 00:00:00.000,97826.88,
B207.T94-2-1:d,2025-05-02 00:00:00.000,97857.238,
B207.T94-2-1:d,2025-05-03 00:00:00.000,97886.986,
B207.T94-2-1:d,2025-05-04 00:00:00.000,97915.65,
B207.T94-2-1:d,2025-05-05 00:00:00.000,97943.114,
B207.T94-2-1:d,2025-05-06 00:00:00.000,97975.763,
B207.T94-2-1:d,2025-05-07 00:00:00.000,98008.932,
B207.T94-2-1:d,2025-05-08 00:00:00.000,98033.564,
B207.T94-2-1:d,2025-05-09 00:00:00.000,98068.384,
B207.T94-2-1:d,2025-05-10 00:00:00.000,98098.739,
B207.T94-2-1:d,2025-05-11 00:00:00.000,98127.097,
B207.T94-2-1:d,2025-05-12 00:00:00.000,98162.855,
B207.T94-2-1:d,2025-05-13 00:00:00.000,98199.21,
B207.T94-2-1:d,2025-05-14 00:00:00.000,98233.895,
B207.T94-2-1:d,2025-05-15 00:00:00.000,98266.107,
B207.T94-2-1:d,2025-05-16 00:00:00.000,98292.464,
B207.T94-2-1:d,2025-05-17 00:00:00.000,98316.358,
B207.T94-2-1:d,2025-05-18 00:00:00.000,98340.355,
B207.T94-2-1:d,2025-05-19 00:00:00.000,98364.886,
B207.T94-2-1:d,2025-05-20 00:00:00.000,98393.035,
B207.T94-2-1:d,2025-05-21 00:00:00.000,98430.62,
B207.T94-2-1:d,2025-05-22 00:00:00.000,98468.502,
B207.T94-2-1:d,2025-05-23 00:00:00.000,98505.195,
B207.T94-2-1:d,2025-05-24 00:00:00.000,98534.549,
B207.T94-2-1:d,2025-05-25 00:00:00.000,98564.042,
B207.T94-2-1:d,2025-05-26 00:00:00.000,98600.633,
B207.T94-2-1:d,2025-05-27 00:00:00.000,98636.365,
B207.T94-2-1:d,2025-05-28 00:00:00.000,98673.076,
B207.T94-2-1:d,2025-05-29 00:00:00.000,98710.181,
B207.T94-2-1:d,2025-05-30 00:00:00.000,98746.206,
B207.T94-2-1:d,2025-05-31 00:00:00.000,98775.178,
B207.T94-2-1:d,2025-06-01 00:00:00.000,98802.35,
B207.T94-2-1:d,2025-06-02 00:00:00.000,98828.745,
B207.T94-2-1:d,2025-06-03 00:00:00.000,98854.161,
B207.T94-2-1:d,2025-06-04 00:00:00.000,98878.966,
B207.T94-2-1:d,2025-06-05 00:00:00.000,98904.996,
B207.T94-2-1:d,2025-06-06 00:00:00.000,98928.629,
B207.T94-2-1:d,2025-06-07 00:00:00.000,98951.553,
B207.T94-2-1:d,2025-06-08 00:00:00.000,98974.836,
B207.T94-2-1:d,2025-06-09 00:00:00.000,99004.416,
B207.T94-2-1:d,2025-06-10 00:00:00.000,99035.757,
B207.T94-2-1:d,2025-06-11 00:00:00.000,99068.595,
B207.T94-2-1:d,2025-06-12 00:00:00.000,99100.086,
B207.T94-2-1:d,2025-06-13 00:00:00.000,99131.598,
B207.T94-2-1:d,2025-06-14 00:00:00.000,99160.808,
B207.T94-2-1:d,2025-06-15 00:00:00.000,99185.781,
B207.T94-2-1:d,2025-06-16 00:00:00.000,99216.99,
B207.T94-2-1:d,2025-06-17 00:00:00.000,99253.413,
B207.T94-2-1:d,2025-06-18 00:00:00.000,99290.73,
B207.T94-2-1:d,2025-06-19 00:00:00.000,99327.445,
B207.T94-2-1:d,2025-06-20 00:00:00.000,99361.099,
B207.T94-2-1:d,2025-06-21 00:00:00.000,99383.36,
B207.T94-2-1:d,2025-06-22 00:00:00.000,99405.681,
B207.T94-2-1:d,2025-06-23 00:00:00.000,99433.739,
B207.T94-2-1:d,2025-06-24 00:00:00.000,99463.49,
B207.T94-2-1:d,2025-06-25 00:00:00.000,99492.816,
B207.T94-2-1:d,2025-06-26 00:00:00.000,99520.007,
B207.T94-2-1:d,2025-06-27 00:00:00.000,99547.882,
B207.T94-2-1:d,2025-06-28 00:00:00.000,99574.706,
B207.T94-2-1:d,2025-06-29 00:00:00.000,99597.987,
B207.T94-2-1:d,2025-06-30 00:00:00.000,99621.693,
B207.T94-2-1:d,2025-07-01 00:00:00.000,99644.529,
B207.T94-2-1:d,2025-07-02 00:00:00.000,99668.337,
B207.T94-2-1:d,2025-07-03 00:00:00.000,99692.875,
B207.T94-2-1:d,2025-07-04 00:00:00.000,99718.792,
B207.T94-2-1:d,2025-07-05 00:00:00.000,99741.334,
B207.T94-2-1:d,2025-07-06 00:00:00.000,99764.121,
B207.T94-2-1:d,2025-07-07 00:00:00.000,99787.709,
B207.T94-2-1:d,2025-07-08 00:00:00.000,99813.759,
B207.T94-2-1:d,2025-07-09 00:00:00.000,99843.423,
B207.T94-2-1:d,2025-07-10 00:00:00.000,99872.185,
B207.T94-2-1:d,2025-07-11 00:00:00.000,99901.212,
B207.T94-2-1:d,2025-07-12 00:00:00.000,99929.878,
B207.T94-2-1:d,2025-07-13 00:00:00.000,99958.391,
B207.T94-2-1:d,2025-07-14 00:00:00.000,99987.278,
B207.T94-2-1:d,2025-07-15 00:00:00.000,100016.785,
B207.T94-2-1:d,2025-07-16 00:00:00.000,100048.079,
B207.T94-2-1:d,2025-07-17 00:00:00.000,100078.682,
B207.T94-2-1:d,2025-07-18 00:00:00.000,100109.965,
B207.T94-2-1:d,2025-07-19 00:00:00.000,100140.779,
B207.T94-2-1:d,2025-07-20 00:00:00.000,100171.026,
B207.T94-2-1:d,2025-07-21 00:00:00.000,100195.498,
B207.T94-2-1:d,2025-07-22 00:00:00.000,100217.541,
B207.T94-2-1:d,2025-07-23 00:00:00.000,100240.016,
B207.T94-2-1:d,2025-07-24 00:00:00.000,100261.989,
B207.T94-2-1:d,2025-07-25 00:00:00.000,100284.395,
B207.T94-2-1:d,2025-07-26 00:00:00.000,100306.169,
B207.T94-2-1:d,2025-07-27 00:00:00.000,100327.823,
B207.T94-2-1:d,2025-07-28 00:00:00.000,100350.358,
B207.T94-2-1:d,2025-07-29 00:00:00.000,100382.761,
B207.T94-2-1:d,2025-07-30 00:00:00.000,100411.298,
B207.T94-2-1:d,2025-07-31 00:00:00.000,100438.878,
B207.T94-2-1:d,2025-08-01 00:00:00.000,100467.179,
B207.T94-2-1:d,2025-08-02 00:00:00.000,100494.407,
B207.T94-2-1:d,2025-08-03 00:00:00.000,100521.741,
B207.T94-2-1:d,2025-08-04 00:00:00.000,100551.192,
B207.T94-2-1:d,2025-08-05 00:00:00.000,100579.773,
B207.T94-2-1:d,2025-08-06 00:00:00.000,100608.424,
B207.T94-2-1:d,2025-08-07 00:00:00.000,100636.476,
B207.T94-2-1:d,2025-08-08 00:00:00.000,100665.762,
B207.T94-2-1:d,2025-08-09 00:00:00.000,100693.59,
B207.T94-2-1:d,2025-08-10 00:00:00.000,100721.303,
B207.T94-2-1:d,2025-08-11 00:00:00.000,100750.249,
B207.T94-2-1:d,2025-08-12 00:00:00.000,100785.197,
B207.T94-2-1:d,2025-08-13 00:00:00.000,100822.163,
B207.T94-2-1:d,2025-08-14 00:00:00.000,100856.224,
B207.T94-2-1:d,2025-08-15 00:00:00.000,100885.048,
B207.T94-2-1:d,2025-08-16 00:00:00.000,100912.764,
B207.T94-2-1:d,2025-08-17 00:00:00.000,100940.939,
B207.T94-2-1:d,2025-08-18 00:00:00.000,100970.697,
B207.T94-2-1:d,2025-08-19 00:00:00.000,101001.415,
B207.T94-2-1:d,2025-08-20 00:00:00.000,101036.196,
B207.T94-2-1:d,2025-08-21 00:00:00.000,101065.977,
B207.T94-2-1:d,2025-08-22 00:00:00.000,101098.599,
B207.T94-2-1:d,2025-08-23 00:00:00.000,101130.517,
B207.T94-2-1:d,2025-08-24 00:00:00.000,101160.309,
B207.T94-2-1:d,2025-08-25 00:00:00.000,101187.113,
B207.T94-2-1:d,2025-08-26 00:00:00.000,101221.362,
B207.T94-2-1:d,2025-08-27 00:00:00.000,101249.129,
B207.T94-2-1:d,2025-08-28 00:00:00.000,101279.982,
B207.T94-2-1:d,2025-08-29 00:00:00.000,101314.885,
B207.T94-2-1:d,2025-08-30 00:00:00.000,101340.605,
B207.T94-2-1:d,2025-08-31 00:00:00.000,101361.72,
B207.T94-2-1:d,2025-09-01 00:00:00.000,101386.786,
B207.T94-2-1:d,2025-09-02 00:00:00.000,101421.261,
B207.T94-2-1:d,2025-09-03 00:00:00.000,101460.934,
B207.T94-2-1:d,2025-09-04 00:00:00.000,101500.63,
B207.T94-2-1:d,2025-09-05 00:00:00.000,101541.01,
B207.T94-2-1:d,2025-09-06 00:00:00.000,101576.584,
B207.T94-2-1:d,2025-09-07 00:00:00.000,101603.347,
B207.T94-2-1:d,2025-09-08 00:00:00.000,101642.881,
B207.T94-2-1:d,2025-09-09 00:00:00.000,101685.477,
B207.T94-2-1:d,2025-09-10 00:00:00.000,101728.773,
B207.T94-2-1:d,2025-09-11 00:00:00.000,101771.672,
B207.T94-2-1:d,2025-09-12 00:00:00.000,101816.461,
B207.T94-2-1:d,2025-09-13 00:00:00.000,101863.874,
B207.T94-2-1:d,2025-09-14 00:00:00.000,101904.787,
B207.T94-2-1:d,2025-09-15 00:00:00.000,101936.466,
B207.T94-2-1:d,2025-09-16 00:00:00.000,101971.34,
B207.T94-2-1:d,2025-09-17 00:00:00.000,102009.804,
B207.T94-2-1:d,2025-09-18 00:00:00.000,102044.448,
B207.T94-2-1:d,2025-09-19 00:00:00.000,102080.683,
B207.T94-2-1:d,2025-09-20 00:00:00.000,102112.531,
B207.T94-2-1:d,2025-09-21 00:00:00.000,102134.082,
B207.T94-2-1:d,2025-09-22 00:00:00.000,102167.967,
B207.T94-2-1:d,2025-09-23 00:00:00.000,102204.658,
B207.T94-2-1:d,2025-09-24 00:00:00.000,102237.877,
B207.T94-2-1:d,2025-09-25 00:00:00.000,102267.971,
B207.T94-2-1:d,2025-09-26 00:00:00.000,102298.119,
B207.T94-2-1:d,2025-09-27 00:00:00.000,102330.295,
B207.T94-2-1:d,2025-09-28 00:00:00.000,102362.728,
B207.T94-2-1:d,2025-09-29 00:00:00.000,102401.786,
B207.T94-2-1:d,2025-09-30 00:00:00.000,102440.993,
B207.T94-2-1:d,2025-10-01 00:00:00.000,102479.517,
B207.T94-2-1:d,2025-10-02 00:00:00.000,102515.193,
B207.T94-2-1:d,2025-10-03 00:00:00.000,102547.813,
B207.T94-2-1:d,2025-10-04 00:00:00.000,102570.263,
B207.T94-2-1:d,2025-10-05 00:00:00.000,102593.087,
B207.T94-2-1:d,2025-10-06 00:00:00.000,102631.133,
B207.T94-2-1:d,2025-10-07 00:00:00.000,102676.731,
B207.T94-2-1:d,2025-10-08 00:00:00.000,102723.03,
B207.T94-2-1:d,2025-10-09 00:00:00.000,102767.703,
B207.T94-2-1:d,2025-10-10 00:00:00.000,102810.758,
B207.T94-2-1:d,2025-10-11 00:00:00.000,102853.021,
B207.T94-2-1:d,2025-10-12 00:00:00.000,102885.822,
B207.T94-2-1:d,2025-10-13 00:00:00.000,102919.168,
B207.T94-2-1:d,2025-10-14 00:00:00.000,102949.225,
B207.T94-2-1:d,2025-10-15 00:00:00.000,102979.623,
B207.T94-2-1:d,2025-10-16 00:00:00.000,103013.125,
B207.T94-2-1:d,2025-10-17 00:00:00.000,103047.968,
B207.T94-2-1:d,2025-10-18 00:00:00.000,103076.705,
B207.T94-2-1:d,2025-10-19 00:00:00.000,103103.99,
B207.T94-2-1:d,2025-10-20 00:00:00.000,103133.273,
B207.T94-2-1:d,2025-10-21 00:00:00.000,103163.417,
B207.T94-2-1:d,2025-10-22 00:00:00.000,103193.721,
B207.T94-2-1:d,2025-10-23 00:00:00.000,103223.158,
B207.T94-2-1:d,2025-10-24 00:00:00.000,103250.586,
B207.T94-2-1:d,2025-10-25 00:00:00.000,103272.553,
B207.T94-2-1:d,2025-10-26 00:00:00.000,103294.324,
B207.T94-2-1:d,2025-10-27 00:00:00.000,103323.192,
B207.T94-2-1:d,2025-10-28 00:00:00.000,103357.457,
B207.T94-2-1:d,2025-10-29 00:00:00.000,103402.484,
B207.T94-2-1:d,2025-10-30 00:00:00.000,103445.747,
B207.T94-2-1:d,2025-10-31 00:00:00.000,103474.908,
B207.T94-2-1:d,2025-11-01 00:00:00.000,103497.049,
B207.T94-2-1:d,2025-11-02 00:00:00.000,103518.932,
B207.T94-2-1:d,2025-11-03 00:00:00.000,103551.087,
B207.T94-2-1:d,2025-11-04 00:00:00.000,103588.072,
B207.T94-2-1:d,2025-11-05 00:00:00.000,103633.364,
B207.T94-2-1:d,2025-11-06 00:00:00.000,103685.934,
B207.T94-2-1:d,2025-11-07 00:00:00.000,103739.234,
B207.T94-2-1:d,2025-11-08 00:00:00.000,103779.597,
B207.T94-2-1:d,2025-11-09 00:00:00.000,103816.008,
B207.T94-2-1:d,2025-11-10 00:00:00.000,103868.924,
B207.T94-2-1:d,2025-11-11 00:00:00.000,103926.406,
B207.T94-2-1:d,2025-11-12 00:00:00.000,103982.007,
B207.T94-2-1:d,2025-11-13 00:00:00.000,104038.357,
B207.T94-2-1:d,2025-11-14 00:00:00.000,104097.294,
B207.T94-2-1:d,2025-11-15 00:00:00.000,104152.82,
B207.T94-2-1:d,2025-11-16 00:00:00.000,104194.557,
B207.T94-2-1:d,2025-11-17 00:00:00.000,104240.286,
B207.T94-2-1:d,2025-11-18 00:00:00.000,104283.506,
B207.T94-2-1:d,2025-11-19 00:00:00.000,104314.432,
B207.T94-2-1:d,2025-11-20 00:00:00.000,104345.564,
B207.T94-2-1:d,2025-11-21 00:00:00.000,104380.404,
B207.T94-2-1:d,2025-11-22 00:00:00.000,104416.939,
B207.T94-2-1:d,2025-11-23 00:00:00.000,104443.846,
B207.T94-2-1:d,2025-11-24 00:00:00.000,104472.196,
B207.T94-2-1:d,2025-11-25 00:00:00.000,104504.843,
B207.T94-2-1:d,2025-11-26 00:00:00.000,104538.61,
B207.T94-2-1:d,2025-11-27 00:00:00.000,104567.749,
B207.T94-2-1:d,2025-11-28 00:00:00.000,104599.719,
B207.T94-2-1:d,2025-11-29 00:00:00.000,104621.987,
B207.T94-2-1:d,2025-11-30 00:00:00.000,104648.333,
B207.T94-2-1:d,2025-12-01 00:00:00.000,104687.08,
B207.T94-2-1:d,2025-12-02 00:00:00.000,104726.08,
B207.T94-2-1:d,2025-12-03 00:00:00.000,104771.702,
B207.T94-2-1:d,2025-12-04 00:00:00.000,104816.507,
B207.T94-2-1:d,2025-12-05 00:00:00.000,104862.17,
B207.T94-2-1:d,2025-12-06 00:00:00.000,104907.145,
B207.T94-2-1:d,2025-12-07 00:00:00.000,104943.924,
B207.T94-2-1:d,2025-12-08 00:00:00.000,104983.498,
B207.T94-2-1:d,2025-12-09 00:00:00.000,105033.296,
B207.T94-2-1:d,2025-12-10 00:00:00.000,105082.918,
B207.T94-2-1:d,2025-12-11 00:00:00.000,105127.519,
B207.T94-2-1:d,2025-12-12 00:00:00.000,105172.955,
B207.T94-2-1:d,2025-12-13 00:00:00.000,105214.781,
B207.T94-2-1:d,2025-12-14 00:00:00.000,105258.985,
B207.T94-2-1:d,2025-12-15 00:00:00.000,105305.049,
B207.T94-2-1:d,2025-12-16 00:00:00.000,105349.516,
B207.T94-2-1:d,2025-12-17 00:00:00.000,105400.876,
B207.T94-2-1:d,2025-12-18 00:00:00.000,105452.503,
B207.T94-2-1:d,2025-12-19 00:00:00.000,105504.21,
B207.T94-2-1:d,2025-12-20 00:00:00.000,105546.647,
B207.T94-2-1:d,2025-12-21 00:00:00.000,105589.087,
B207.T94-2-1:d,2025-12-22 00:00:00.000,105640.487,
B207.T94-2-1:d,2025-12-23 00:00:00.000,105691.636,
B207.T94-2-1:d,2025-12-24 00:00:00.000,105735.881,
B207.T94-2-1:d,2025-12-25 00:00:00.000,105778.699,
B207.T94-2-1:d,2025-12-26 00:00:00.000,105818.921,
B207.T94-2-1:d,2025-12-27 00:00:00.000,105858.933,
B207.T94-2-1:d,2025-12-28 00:00:00.000,105899.059,
B207.T94-2-1:d,2025-12-29 00:00:00.000,105947.333,
B207.T94-2-1:d,2025-12-30 00:00:00.000,105998.441,
B207.T94-2-1:d,2025-12-31 00:00:00.000,106048.502,
B207.T94-2-1:d,2026-01-01 00:00:00.000,106089.13,
B207.T94-2-1:d,2026-01-02 00:00:00.000,106135.468,
B207.T94-2-1:d,2026-01-03 00:00:00.000,106176.177,
B207.T94-2-1:d,2026-01-04 00:00:00.000,106215.491,
B207.T94-2-1:d,2026-01-05 00:00:00.000,106256.531,
B207.T94-2-1:d,2026-01-06 00:00:00.000,106297.648,
B207.T94-2-1:d,2026-01-07 00:00:00.000,106345.636,
B207.T94-2-1:d,2026-01-08 00:00:00.000,106390.726,
B207.T94-2-1:d,2026-01-09 00:00:00.000,106437.839,
B207.T94-2-1:d,2026-01-10 00:00:00.000,106490.259,
B207.T94-2-1:d,2026-01-11 00:00:00.000,106541.972,
B207.T94-2-1:d,2026-01-12 00:00:00.000,106596.8,
B207.T94-2-1:d,2026-01-13 00:00:00.000,106654.418,
B207.T94-2-1:d,2026-01-14 00:00:00.000,106716.625,
B207.T94-2-1:d,2026-01-15 00:00:00.000,106775.07,
B207.T94-2-1:d,2026-01-16 00:00:00.000,106828.456,
B207.T94-2-1:d,2026-01-17 00:00:00.000,106858.399,
B207.T94-2-1:d,2026-01-18 00:00:00.000,106888.32,
B207.T94-2-1:d,2026-01-19 00:00:00.000,106936.114,
B207.T94-2-1:d,2026-01-20 00:00:00.000,106987.011,
B207.T94-2-1:d,2026-01-21 00:00:00.000,107038.848,
B207.T94-2-1:d,2026-01-22 00:00:00.000,107087.568,
B207.T94-2-1:d,2026-01-23 00:00:00.000,107143.195,
B207.T94-2-1:d,2026-01-24 00:00:00.000,107193.496,
B207.T94-2-1:d,2026-01-25 00:00:00.000,107221.605,
B207.T94-2-1:d,2026-01-26 00:00:00.000,107261.405,
B207.T94-2-1:d,2026-01-27 00:00:00.000,107304.253,
B207.T94-2-1:d,2026-01-28 00:00:00.000,107348.697,
B207.T94-2-1:d,2026-01-29 00:00:00.000,107397.634,
B207.T94-2-1:d,2026-01-30 00:00:00.000,107448.183,
B207.T94-2-1:d,2026-01-31 00:00:00.000,107494.994,
B207.T94-2-1:d,2026-02-01 00:00:00.000,107533.085,
B207.T94-2-1:d,2026-02-02 00:00:00.000,107667.392,
B207.T94-2-1:d,2026-02-03 00:00:00.000,107943.843,
B207.T94-2-1:d,2026-02-04 00:00:00.000,108220.224,
B207.T94-2-1:d,2026-02-05 00:00:00.000,108498.564,
B207.T94-2-1:d,2026-02-06 00:00:00.000,108782.449,
B207.T94-2-1:d,2026-02-07 00:00:00.000,109048.781,
B207.T94-2-1:d,2026-02-08 00:00:00.000,109315.581,
B207.T94-2-1:d,2026-02-09 00:00:00.000,109591.634,
B207.T94-2-1:d,2026-02-10 00:00:00.000,109861.247,
B207.T94-2-1:d,2026-02-11 00:00:00.000,110137.754,
B207.T94-2-1:d,2026-02-12 00:00:00.000,110420.411,
B207.T94-2-1:d,2026-02-13 00:00:00.000,110702.943,
B207.T94-2-1:d,2026-02-14 00:00:00.000,110987.788,
B207.T94-2-1:d,2026-02-15 00:00:00.000,111274.279,
B207.T94-2-1:d,2026-02-16 00:00:00.000,111445.826,
B207.T94-2-1:d,2026-02-17 00:00:00.000,111498.35,
B207.T94-2-1:d,2026-02-18 00:00:00.000,111544.951,
B207.T94-2-1:d,2026-02-19 00:00:00.000,111582.513,
B207.T94-2-1:d,2026-02-20 00:00:00.000,111616.741,
B207.T94-2-1:d,2026-02-21 00:00:00.000,111646.109,
B207.T94-2-1:d,2026-02-22 00:00:00.000,111671.737,
B207.T94-2-1:d,2026-02-23 00:00:00.000,111704.388,
B207.T94-2-1:d,2026-02-24 00:00:00.000,111740.934,
B207.T94-2-1:d,2026-02-25 00:00:00.000,111776.731,
B207.T94-2-1:d,2026-02-26 00:00:00.000,111815.515,
B207.T94-2-1:d,2026-02-27 00:00:00.000,111857.033,
