meter_id,name,building_id,media_type_id,is_virtual_meter,identifier,valid_from,valid_to
B311.T80-2-3, EL meter T80-2-3,,EL,False,snowflake=B311.T80-2-3; strux=B311.T80-2-3,,
B312.T34, EL meter T34,,EL,False,snowflake=B312.T34; strux=B312.T34,,
B312.T34-2-3, EL meter T34-2-3,,EL,False,snowflake=B312.T34-2-3; strux=B312.T34-2-3,,
B312.T34-2-4, EL meter T34-2-4,,EL,False,snowflake=B312.T34-2-4; strux=B312.T34-2-4,,
B312.T34-2-5,385 EL meter T34-2-5,B385,EL,False,snowflake=B312.T34-2-5; strux=B312.T34-2-5,,
B313.T26S, EL meter T26S,,EL,False,strux=B313.T26S,,
B313.T26S-2-12, EL meter T26S-2-12,,EL,False,snowflake=B313.T26S-2-12; strux=B313.T26S-2-12,,
B313.T26S-2-32,303 EL meter T26S-2-32,B303,EL,False,snowflake=B313.T26S-2-32; strux=B313.T26S-2-32,,
B313.T26S-2-6,301 EL meter T26S-2-6,B301,EL,False,strux=B313.T26S-2-6,,
B313.T26S-2-XX, EL meter T26S-2-XX,,EL,False,snowflake=B313.T26S-2-XX; strux=B313.T26S-2-XX,,2025-01-02
B313.T26S-3-12,304 EL meter T26S-3-12,B304,EL,False,strux=B313.T26S-3-12,,
B313.T26S-3-16, EL meter T26S-3-16,,EL,False,snowflake=B313.T26S-3-16; strux=B313.T26S-3-16,,
B313.T26S-3-20, EL meter T26S-3-20,,EL,False,snowflake=B313.T26S-3-20; strux=B313.T26S-3-20,,2025-01-01
B313.T26S-3-24, EL meter T26S-3-24,,EL,False,snowflake=B313.T26S-3-24; strux=B313.T26S-3-24,,
B313.T26S-3-28, EL meter T26S-3-28,,EL,False,snowflake=B313.T26S-3-28; strux=B313.T26S-3-28,,
B313.T26S-3-32,314 EL meter T26S-3-32,B314,EL,False,snowflake=B313.T26S-3-32; strux=B313.T26S-3-32,,
B317.T49, EL meter T49,,EL,False,snowflake=B317.T49; strux=B317.T49,,
B317.T49-3-9, EL meter T49-3-9,,EL,False,snowflake=B317.T49-3-9; strux=B317.T49-3-9,,
B317.T49-4-2,314 EL meter T49-4-2,B314,EL,False,snowflake=B317.T49-4-2; strux=B317.T49-4-2,,
B317.T49-4-3,303 EL meter T49-4-3,B303,EL,False,snowflake=B317.T49-4-3; strux=B317.T49-4-3,,
B317.T49-4-4, EL meter T49-4-4,,EL,False,snowflake=B317.T49-4-4; strux=B317.T49-4-4,,
B317.T49-4-6, EL meter T49-4-6,,EL,False,snowflake=B317.T49-4-6; strux=B317.T49-4-6,,
B317.T49-4-7, EL meter T49-4-7,,EL,False,snowflake=B317.T49-4-7; strux=B317.T49-4-7,,
B317.T49-4-9, EL meter T49-4-9,,EL,False,snowflake=B317.T49-4-9; strux=B317.T49-4-9,,
B317.T49-5-1, EL meter T49-5-1,,EL,False,snowflake=B317.T49-5-1; strux=B317.T49-5-1,,
B317.T49-5-2, EL meter T49-5-2,,EL,False,snowflake=B317.T49-5-2; strux=B317.T49-5-2,,
B317.T49-5-5,314 EL meter T49-5-5,B314,EL,False,snowflake=B317.T49-5-5; strux=B317.T49-5-5,,
B317.T49-5-6, EL meter T49-5-6,,EL,False,snowflake=B317.T49-5-6; strux=B317.T49-5-6,,
B317.T49-5-7, EL meter T49-5-7,,EL,False,snowflake=B317.T49-5-7; strux=B317.T49-5-7,,
B317.T49-5-9, EL meter T49-5-9,,EL,False,snowflake=B317.T49-5-9; strux=B317.T49-5-9,,
B318.T21-6-2-A, EL meter T21-6-2-A,,EL,False,snowflake=B318.T21-6-2-A; strux=B318.T21-6-2-A,,
B324.T14-4-1,325 EL meter T14-4-1,B325,EL,False,snowflake=B324.T14-4-1; strux=B324.T14-4-1,,
B325.T12,325 EL meter T12,B325,EL,False,snowflake=B325.T12; strux=B325.T12,,
B325.T13,325 EL meter T13,B325,EL,False,snowflake=B325.T13; strux=B325.T13,,
B328.T19-3-1,327 EL meter T19-3-1,B327,EL,False,snowflake=B328.T19-3-1; strux=B328.T19-3-1,,
B328.T19-3-3,328 EL meter T19-3-3,B328,EL,False,snowflake=B328.T19-3-3; strux=B328.T19-3-3,,
B328.T19-3-4, EL meter T19-3-4,,EL,False,snowflake=B328.T19-3-4; strux=B328.T19-3-4,,
B328.T19-4-2, EL meter T19-4-2,,EL,False,snowflake=B328.T19-4-2; strux=B328.T19-4-2,,
B328.T19-5-1,326 EL meter T19-5-1,B326,EL,False,snowflake=B328.T19-5-1; strux=B328.T19-5-1,,
B328.T20-2-1,327 EL meter T20-2-1,B327,EL,False,snowflake=B328.T20-2-1; strux=B328.T20-2-1,,
B328.T20-2-4,353 EL meter T20-2-4,B353,EL,False,snowflake=B328.T20-2-4; strux=B328.T20-2-4,,
B328.T20-3-1, EL meter T20-3-1,,EL,False,snowflake=B328.T20-3-1; strux=B328.T20-3-1,,
B328.T20-4-1,326 EL meter T20-4-1,B326,EL,False,snowflake=B328.T20-4-1; strux=B328.T20-4-1,,
B330.T30,330 EL meter T30,B330,EL,False,snowflake=B330.T30; strux=B330.T30,,
B330.T36,330 EL meter T36,B330,EL,False,snowflake=B330.T36; strux=B330.T36,,
B330.T37,330 EL meter T37,B330,EL,False,snowflake=B330.T37; strux=B330.T37,,
B330.T64,330 EL meter T64,B330,EL,False,snowflake=B330.T64; strux=B330.T64,,
B330.T65,330 EL meter T65,B330,EL,False,snowflake=B330.T65; strux=B330.T65,,
B334.T87,334 EL meter T87,B334,EL,False,snowflake=B334.T87_1_1; strux=B334.T87,,
B334.T87-5-2, EL meter T87-5-2,,EL,False,snowflake=B334.T87_5_2; strux=B334.T87-5-2,,
B334.T88,334 EL meter T88,B334,EL,False,snowflake=B334.T88_1_1; strux=B334.T88,,
B334.T88-4-2, EL meter T88-4-2,,EL,False,snowflake=B334.T88_4_2; strux=B334.T88-4-2,,
B334.T89,334 EL meter T89,B334,EL,False,snowflake=B334.T89_1_1; strux=B334.T89,,
B334.T91,334 EL meter T91,B334,EL,False,snowflake=B334.T91_1_1; strux=B334.T91,,
B334.T92,334 EL meter T92,B334,EL,False,snowflake=B334.T92_1_1; strux=B334.T92,,
B336.T40-3-1,304 EL meter T40-3-1,B304,EL,False,strux=B336.T40-3-1,,
B337.T43,337 EL meter T43,B337,EL,False,snowflake=B337.T43; strux=B337.T43,,
B337.T44,337 EL meter T44,B337,EL,False,snowflake=B337.T44; strux=B337.T44,,
B339.T71-1,339 EL meter T71-1,B339,EL,False,snowflake=B339.T71-1; strux=B339.T71-1,,
B339.T72-1,339 EL meter T72-1,B339,EL,False,snowflake=B339.T72-1; strux=B339.T72-1,,
B339.T73-1,339 EL meter T73-1,B339,EL,False,snowflake=B339.T73-1; strux=B339.T73-1,,
B339.T74-1,339 EL meter T74-1,B339,EL,False,snowflake=B339.T74-1; strux=B339.T74-1,,
B339.T74-2-2,339 Kolfilter EL meter T74-2-2,B339 Kolfilter,EL,False,snowflake=B339.T74-2-2; strux=B339.T74-2-2,,
B339.T75-1,339 EL meter T75-1,B339,EL,False,snowflake=B339.T75-1; strux=B339.T75-1,,
B339.T76-1,339 EL meter T76-1,B339,EL,False,snowflake=B339.T76-1; strux=B339.T76-1,,
B339.T77-1,339 EL meter T77-1,B339,EL,False,snowflake=B339.T77-1; strux=B339.T77-1,,
B339.T77-4-5, EL meter T77-4-5,,EL,False,snowflake=B339.T77-4-5; strux=B339.T77-4-5,,
B339.T77-5-1, EL meter T77-5-1,,EL,False,snowflake=B339.T77-5-1; strux=B339.T77-5-1,,
B339.T78-1,339 EL meter T78-1,B339,EL,False,snowflake=B339.T78-1; strux=B339.T78-1,,
B339.T78-4-1, EL meter T78-4-1,,EL,False,snowflake=B339.T78-4-1; strux=B339.T78-4-1,,
B339.T78-4-2, EL meter T78-4-2,,EL,False,snowflake=B339.T78-4-2; strux=B339.T78-4-2,,
B341.T60,341 EL meter T60,B341,EL,False,snowflake=B341.T60; strux=B341.T60,,
B341.T61,341 EL meter T61,B341,EL,False,snowflake=B341.T61; strux=B341.T61,,
B341.T62,341 EL meter T62,B341,EL,False,snowflake=B341.T62; strux=B341.T62,,
B341.T63,341 EL meter T63,B341,EL,False,snowflake=B341.T63; strux=B341.T63,,
B342.T66,342 EL meter T66,B342,EL,False,snowflake=B342.T66; strux=B342.T66,,
B342.T67,342 EL meter T67,B342,EL,False,snowflake=B342.T67; strux=B342.T67,,
B360.T99-4-1,330 EL meter T99-4-1,B330,EL,False,snowflake=B360.T99-4-1; strux=B360.T99-4-1,,
B360.T99-4-2,330 EL meter T99-4-2,B330,EL,False,snowflake=B360.T99-4-2; strux=B360.T99-4-2,,
B360.T99-4-4,381 EL meter T99-4-4,B381,EL,False,snowflake=B360.T99-4-4; strux=B360.T99-4-4,,
B360.T99-4-5, EL meter T99-4-5,,EL,False,snowflake=B360.T99-4-5; strux=B360.T99-4-5,,
B360.T99-4-6,337 EL meter T99-4-6,B337,EL,False,snowflake=B360.T99-4-6; strux=B360.T99-4-6,,2025-01-01
B360.T99-7-1,330 EL meter T99-7-1,B330,EL,False,snowflake=B360.T99-7-1; strux=B360.T99-7-1,,
B371.T23-4-4,301 EL meter T23-4-4,B301,EL,False,strux=B371.T23-4-4,,
B371.T31-4-4,302 EL meter T31-4-4,B302,EL,False,strux=B371.T31-4-4,,
B371.T31-5,302 EL meter T31-5,B302,EL,False,strux=B371.T31-5,,
B204.EL_VIRT,204 EL virtual B204.EL_VIRT,B204,EL,True,,,
B205.EL_VIRT,205 EL virtual B205.EL_VIRT,B205,EL,True,,,
B310.EL_VIRT,310 EL virtual B310.EL_VIRT,B310,EL,True,,,
B311.EL_VIRT,311 EL virtual B311.EL_VIRT,B311,EL,True,,,
B312.EL_VIRT,312 EL virtual B312.EL_VIRT,B312,EL,True,,,
B313.EL_VIRT,313 EL virtual B313.EL_VIRT,B313,EL,True,,,
B317.EL_VIRT,317 EL virtual B317.EL_VIRT,B317,EL,True,,,
B312.T34_unalloc, EL virtual B312.T34_unalloc,,EL,True,,,
B392.EL_VIRT,392 EL virtual B392.EL_VIRT,B392,EL,True,,,
B344.EL_VIRT,344 EL virtual B344.EL_VIRT,B344,EL,True,,,
B318.EL_VIRT,318 EL virtual B318.EL_VIRT,B318,EL,True,,,
B305.EL_VIRT,305 EL virtual B305.EL_VIRT,B305,EL,True,,,
SNV.EL_UNALLOC, EL virtual SNV.EL_UNALLOC,,EL,True,,,
B325.T12-3-4,325 EL meter T12-3-4,,EL,False,snowflake=B325.T12-3-4; strux=B325.T12-3-4,,
B325.T13-5-6,325 EL meter T13-5-6,,EL,False,snowflake=B325.T13-5-6; strux=B325.T13-5-6,,
B325.T13-6-3,325 EL meter T13-6-3,,EL,False,snowflake=B325.T13-6-3; strux=B325.T13-6-3,,
B324.H3,324 EL meter H3,B324,EL,False,snowflake=B324.H3; strux=B324.H3,,
B328.T19-3-2,399 EL meter T19-3-2,,EL,False,snowflake=B328.T19-3-2; strux=B328.T19-3-2,,
B328.T20-3-2,399 EL meter T20-3-2,,EL,False,snowflake=B328.T20-3-2; strux=B328.T20-3-2,,
B324.H4_1,EL meter H4_1 (TN intake B324),,EL,False,snowflake=B324.H4_1; strux=B324.H4-1,,
B324.EL_INTAKE,EL virtual B324.EL_INTAKE,,EL,True,excel=Total SNV EL,,
B207.T94,207 EL meter T94,BUNKNOWN,EL,False,snowflake=B207.T94; strux=B207.T94,,
B207.T95,207 EL meter T95,BUNKNOWN,EL,False,snowflake=B207.T95; strux=B207.T95,,
B307.T10-4,307 EL meter T10-4,,EL,False,snowflake=B307.T10-4; strux=B307.T10-4,,
B307.T11-5,307 EL meter T11-5,BUNKNOWN,EL,False,snowflake=B307.T11-5; strux=B307.T11-5,,
B324.T14,324 EL meter T14,BUNKNOWN,EL,False,snowflake=B324.T14; strux=B324.T14,,
B328.T19-1,328 EL meter T19-1,BUNKNOWN,EL,False,snowflake=B328.T19-1; strux=B328.T19-1,,
B328.T20-1,328 EL meter T20-1,BUNKNOWN,EL,False,snowflake=B328.T20-1; strux=B328.T20-1,,
B339.T78-5,339 EL meter T78-5,B339,EL,False,snowflake=B339.T78-5; strux=B339.T78-5,,
B360.T99,360 EL meter T99,BUNKNOWN,EL,False,snowflake=B360.T99; strux=B360.T99,,
B207.T94-2-5,BUNKNOWN EL meter T94-2-5,BUNKNOWN,EL,False,snowflake=B207.T94-2-5; strux=B207.T94-2-5,,
B207.T95-3-5,BUNKNOWN EL meter T95-3-5,BUNKNOWN,EL,False,snowflake=B207.T95-3-5; strux=B207.T95-3-5,,
B207.T95-5-3,BUNKNOWN EL meter T95-5-3,BUNKNOWN,EL,False,snowflake=B207.T95-5-3; strux=B207.T95-5-3,,
B207.T95-5-4,BUNKNOWN EL meter T95-5-4,BUNKNOWN,EL,False,snowflake=B207.T95-5-4; strux=B207.T95-5-4,,
B324.T14-4-2,BUNKNOWN EL meter T14-4-2,BUNKNOWN,EL,False,snowflake=B324.T14-4-2; strux=B324.T14-4-2,,
B324.T14-4-3,BUNKNOWN EL meter T14-4-3,BUNKNOWN,EL,False,snowflake=B324.T14-4-3; strux=B324.T14-4-3,,
B324.T14-4-5,BUNKNOWN EL meter T14-4-5,BUNKNOWN,EL,False,snowflake=B324.T14-4-5; strux=B324.T14-4-5,,
B324.T14-6-1,BUNKNOWN EL meter T14-6-1,BUNKNOWN,EL,False,snowflake=B324.T14-6-1; strux=B324.T14-6-1,,
B324.T14-6-3,BUNKNOWN EL meter T14-6-3,BUNKNOWN,EL,False,snowflake=B324.T14-6-3; strux=B324.T14-6-3,,
B324.T14-6-4,BUNKNOWN EL meter T14-6-4,BUNKNOWN,EL,False,snowflake=B324.T14-6-4; strux=B324.T14-6-4,,
B360.T99-7-2,BUNKNOWN EL meter T99-7-2,BUNKNOWN,EL,False,snowflake=B360.T99-7-2; strux=B360.T99-7-2,,
B360.T99-7-4-A,B310 EL meter T99-7-4-A,B310,EL,False,snowflake=B360.T99-7-4-A; strux=B360.T99-7-4-A,,
B360.T99-7-5,B310 EL meter T99-7-5,B310,EL,False,snowflake=B360.T99-7-5; strux=B360.T99-7-5,,
B360.T99-7-6,BUNKNOWN EL meter T99-7-6,BUNKNOWN,EL,False,snowflake=B360.T99-7-6; strux=B360.T99-7-6,,
