media,building_id,month,excel_kwh,onto_kwh,diff_kwh,reason,explanation
KYLA,B328,2026-01,0.00,0.00,0.00,match,
KYLA,B328,2026-02,0.00,0.00,0.00,match,
KYLA,B330,2026-01,0.00,0.00,0.00,match,
KYLA,B330,2026-02,0.00,0.00,0.00,match,
KYLA,B331,2026-01,0.00,0.00,0.00,match,
KYLA,B331,2026-02,0.00,0.00,0.00,match,
KYLA,B334,2026-01,0.00,0.00,0.00,match,
KYLA,B334,2026-02,0.00,0.00,0.00,match,
KYLA,B336,2026-01,0.00,0.00,0.00,match,
KYLA,B336,2026-02,0.00,0.00,0.00,match,
KYLA,B337,2026-01,0.00,0.00,0.00,match,
KYLA,B337,2026-02,0.00,0.00,0.00,match,
KYLA,B339,2026-01,112.90,112.90,0.00,match,
KYLA,B339,2026-02,103.40,103.40,0.00,match,
KYLA,B341,2026-01,69.70,69.70,0.00,match,
KYLA,B341,2026-02,63.70,63.70,0.00,match,
KYLA,B342,2026-01,0.00,0.00,0.00,match,
KYLA,B342,2026-02,0.00,0.00,0.00,match,
KYLA,B343,2026-01,0.00,0.00,0.00,match,
KYLA,B343,2026-02,0.00,0.00,0.00,match,
KYLA,B344,2026-01,0.00,0.00,0.00,match,
KYLA,B344,2026-02,0.00,0.00,0.00,match,
KYLA,B345,2026-01,0.00,0.00,0.00,match,
KYLA,B345,2026-02,0.00,0.00,0.00,match,
KYLA,B346,2026-01,0.00,0.00,0.00,match,
KYLA,B346,2026-02,0.00,0.00,0.00,match,
KYLA,B348,2026-01,0.00,0.00,0.00,match,
KYLA,B348,2026-02,0.00,0.00,0.00,match,
KYLA,B349,2026-01,0.00,0.00,0.00,match,
KYLA,B349,2026-02,0.00,0.00,0.00,match,
KYLA,B351,2026-01,0.00,0.00,0.00,match,
KYLA,B351,2026-02,0.00,0.00,0.00,match,
KYLA,B352,2026-01,0.00,0.00,0.00,match,
KYLA,B352,2026-02,0.00,0.00,0.00,match,
KYLA,B353,2026-01,0.00,0.00,0.00,match,
KYLA,B353,2026-02,0.00,0.00,0.00,match,
KYLA,B354,2026-01,0.00,0.00,0.00,match,
KYLA,B354,2026-02,0.00,0.00,0.00,match,
KYLA,B357,2026-01,0.00,0.00,0.00,match,
KYLA,B357,2026-02,0.00,0.00,0.00,match,
KYLA,B358,2026-01,0.00,0.00,0.00,match,
KYLA,B358,2026-02,0.00,0.00,0.00,match,
KYLA,B359,2026-01,0.00,0.00,0.00,match,
KYLA,B359,2026-02,0.00,0.00,0.00,match,
KYLA,B360,2026-01,0.00,0.00,0.00,match,
KYLA,B360,2026-02,0.00,0.00,0.00,match,
KYLA,B361,2026-01,0.00,0.00,0.00,match,
KYLA,B361,2026-02,0.00,0.00,0.00,match,
KYLA,B381,2026-01,0.00,0.00,0.00,match,
KYLA,B381,2026-02,0.00,0.00,0.00,match,
KYLA,B382,2026-01,0.00,0.00,0.00,match,
KYLA,B382,2026-02,0.00,0.00,0.00,match,
KYLA,B385,2026-01,0.00,0.00,0.00,match,
KYLA,B385,2026-02,0.00,0.00,0.00,match,
KYLA,B386,2026-01,0.00,0.00,0.00,match,
KYLA,B386,2026-02,0.00,0.00,0.00,match,
KYLA,B387,2026-01,0.00,0.00,0.00,match,
KYLA,B387,2026-02,0.00,0.00,0.00,match,
KYLA,B390,2026-01,0.00,0.00,0.00,match,
KYLA,B390,2026-02,0.00,0.00,0.00,match,
KYLA,B392,2026-01,0.00,0.00,0.00,match,
KYLA,B392,2026-02,0.00,0.00,0.00,match,
KYLA,B393,2026-01,0.00,0.00,0.00,match,
KYLA,B393,2026-02,0.00,0.00,0.00,match,
KYLA,B403,2026-01,0.00,0.00,0.00,match,
KYLA,B403,2026-02,0.00,0.00,0.00,match,
KYLA,B420,2026-01,0.00,0.00,0.00,match,
KYLA,B420,2026-02,0.00,0.00,0.00,match,
