timeseries_id,timestamp,value,recorded_at
I1:h,2026-01-10 05:00:00,479167.998,
I1:h,2026-01-10 06:00:00,479257.035,
I1:h,2026-01-10 07:00:00,479347.903,
I1:h,2026-01-10 08:00:00,479438.451,
I1:h,2026-01-10 09:00:00,479529.896,
I1:h,2026-01-10 10:00:00,479623.197,
I1:h,2026-01-10 11:00:00,479718.67,
I1:h,2026-01-10 12:00:00,479810.365,
I1:h,2026-01-10 13:00:00,479897.159,
I1:h,2026-01-10 14:00:00,479981.624,
I1:h,2026-01-10 15:00:00,480070.934,
I1:h,2026-01-10 16:00:00,480157.082,
I1:h,2026-01-10 17:00:00,480239.514,
I1:h,2026-01-10 18:00:00,480318.676,
I1:h,2026-01-10 19:00:00,480403.858,
I1:h,2026-01-10 20:00:00,480484.489,
I1:h,2026-01-10 21:00:00,480569.659,
I1:h,2026-01-10 22:00:00,480653.301,
I1:h,2026-01-10 23:00:00,480732.599,
I1:h,2026-01-11 00:00:00,480814.892,
I1:h,2026-01-11 01:00:00,480895.227,
I1:h,2026-01-11 02:00:00,480975.744,
I1:h,2026-01-11 03:00:00,481057.219,
I1:h,2026-01-11 04:00:00,481144.843,
I1:h,2026-01-11 05:00:00,481230.224,
I1:h,2026-01-11 06:00:00,481325.579,
I1:h,2026-01-11 07:00:00,481417.13,
I1:h,2026-01-11 08:00:00,481510.532,
I1:h,2026-01-11 09:00:00,481603.002,
I1:h,2026-01-11 10:00:00,481695.701,
I1:h,2026-01-11 11:00:00,481788.102,
I1:h,2026-01-11 12:00:00,481879.73,
I1:h,2026-01-11 13:00:00,481964.821,
I1:h,2026-01-11 14:00:00,482050.721,
I1:h,2026-01-11 15:00:00,482136.351,
I1:h,2026-01-11 16:00:00,482220.526,
I1:h,2026-01-11 17:00:00,482306.916,
I1:h,2026-01-11 18:00:00,482392.684,
I1:h,2026-01-11 19:00:00,482475.485,
I1:h,2026-01-11 20:00:00,482563.407,
I1:h,2026-01-11 21:00:00,482648.838,
I1:h,2026-01-11 22:00:00,482730.147,
I1:h,2026-01-11 23:00:00,482812.739,
I1:h,2026-01-12 00:00:00,482938.297,
I1:h,2026-01-12 01:00:00,483059.672,
I1:h,2026-01-12 02:00:00,483182.113,
I1:h,2026-01-12 03:00:00,483308.401,
I1:h,2026-01-12 04:00:00,483429.191,
I1:h,2026-01-12 05:00:00,483552.609,
I1:h,2026-01-12 06:00:00,483686.301,
I1:h,2026-01-12 07:00:00,483831.407,
I1:h,2026-01-12 08:00:00,483985.332,
I1:h,2026-01-12 09:00:00,484143.64,
I1:h,2026-01-12 10:00:00,484307.142,
I1:h,2026-01-12 11:00:00,484466.053,
I1:h,2026-01-12 12:00:00,484620.29,
I1:h,2026-01-12 13:00:00,484772.443,
I1:h,2026-01-12 14:00:00,484917.116,
I1:h,2026-01-12 15:00:00,485051.495,
I1:h,2026-01-12 16:00:00,485178.616,
I1:h,2026-01-12 17:00:00,485295.122,
I1:h,2026-01-12 18:00:00,485413.021,
I1:h,2026-01-12 19:00:00,485530.132,
I1:h,2026-01-12 20:00:00,485649.021,
I1:h,2026-01-12 21:00:00,485765.432,
I1:h,2026-01-12 22:00:00,485881.569,
I1:h,2026-01-12 23:00:00,486004.832,
I1:h,2026-01-13 00:00:00,486130.962,
I1:h,2026-01-13 01:00:00,486250.04,
I1:h,2026-01-13 02:00:00,486368.767,
I1:h,2026-01-13 03:00:00,486484.419,
I1:h,2026-01-13 04:00:00,486604.161,
I1:h,2026-01-13 05:00:00,486739.871,
I1:h,2026-01-13 06:00:00,486880.049,
I1:h,2026-01-13 07:00:00,487027.031,
I1:h,2026-01-13 08:00:00,487180.07,
I1:h,2026-01-13 09:00:00,487333.046,
I1:h,2026-01-13 10:00:00,487494.689,
I1:h,2026-01-13 11:00:00,487651.191,
I1:h,2026-01-13 12:00:00,487812.192,
I1:h,2026-01-13 13:00:00,487962.601,
I1:h,2026-01-13 14:00:00,488101.766,
I1:h,2026-01-13 15:00:00,488233.367,
I1:h,2026-01-13 16:00:00,488359.802,
I1:h,2026-01-13 17:00:00,488478.687,
I1:h,2026-01-13 18:00:00,488596.285,
I1:h,2026-01-13 19:00:00,488711.908,
I1:h,2026-01-13 20:00:00,488832.002,
I1:h,2026-01-13 21:00:00,488954.306,
I1:h,2026-01-13 22:00:00,489070.262,
I1:h,2026-01-13 23:00:00,489187.697,
I1:h,2026-01-14 00:00:00,489306.12,
I1:h,2026-01-14 01:00:00,489424.46,
I1:h,2026-01-14 02:00:00,489546.313,
I1:h,2026-01-14 03:00:00,489661.285,
I1:h,2026-01-14 04:00:00,489782.27,
I1:h,2026-01-14 05:00:00,489910.929,
I1:h,2026-01-14 06:00:00,490048.387,
I1:h,2026-01-14 07:00:00,490192.238,
I1:h,2026-01-14 08:00:00,490343.073,
I1:h,2026-01-14 09:00:00,490504.977,
I1:h,2026-01-14 10:00:00,490671.079,
I1:h,2026-01-14 11:00:00,490834.564,
I1:h,2026-01-14 12:00:00,490990.539,
I1:h,2026-01-14 13:00:00,491143.747,
I1:h,2026-01-14 14:00:00,491286.568,
I1:h,2026-01-14 15:00:00,491418.706,
I1:h,2026-01-14 16:00:00,491536.735,
I1:h,2026-01-14 17:00:00,491650.943,
I1:h,2026-01-14 18:00:00,491768.098,
I1:h,2026-01-14 19:00:00,491886.149,
I1:h,2026-01-14 20:00:00,491998.517,
I1:h,2026-01-14 21:00:00,492119.552,
I1:h,2026-01-14 22:00:00,492240.193,
I1:h,2026-01-14 23:00:00,492357.216,
I1:h,2026-01-15 00:00:00,492472.828,
I1:h,2026-01-15 01:00:00,492596.574,
I1:h,2026-01-15 02:00:00,492716.487,
I1:h,2026-01-15 03:00:00,492833.438,
I1:h,2026-01-15 04:00:00,492951.352,
I1:h,2026-01-15 05:00:00,493080.976,
I1:h,2026-01-15 06:00:00,493215.601,
I1:h,2026-01-15 07:00:00,493360.912,
I1:h,2026-01-15 08:00:00,493517.604,
I1:h,2026-01-15 09:00:00,493676.284,
I1:h,2026-01-15 10:00:00,493841.467,
I1:h,2026-01-15 11:00:00,493998.569,
I1:h,2026-01-15 12:00:00,494160.093,
I1:h,2026-01-15 13:00:00,494307.44,
I1:h,2026-01-15 14:00:00,494441.751,
I1:h,2026-01-15 15:00:00,494573.034,
I1:h,2026-01-15 16:00:00,494692.912,
I1:h,2026-01-15 17:00:00,494810.635,
I1:h,2026-01-15 18:00:00,494930.758,
I1:h,2026-01-15 19:00:00,495050.437,
I1:h,2026-01-15 20:00:00,495168.365,
I1:h,2026-01-15 21:00:00,495285.553,
I1:h,2026-01-15 22:00:00,495403.435,
I1:h,2026-01-15 23:00:00,495520.825,
I1:h,2026-01-16 00:00:00,495638.787,
I1:h,2026-01-16 01:00:00,495755.122,
I1:h,2026-01-16 02:00:00,495879.409,
I1:h,2026-01-16 03:00:00,495995.689,
I1:h,2026-01-16 04:00:00,496113.815,
I1:h,2026-01-16 05:00:00,496242.406,
I1:h,2026-01-16 06:00:00,496373.277,
I1:h,2026-01-16 07:00:00,496514.13,
I1:h,2026-01-16 08:00:00,496662.022,
I1:h,2026-01-16 09:00:00,496818.523,
I1:h,2026-01-16 10:00:00,496970.789,
I1:h,2026-01-16 11:00:00,497121.309,
I1:h,2026-01-16 12:00:00,497282.472,
I1:h,2026-01-16 13:00:00,497426.679,
I1:h,2026-01-16 14:00:00,497563.108,
I1:h,2026-01-16 15:00:00,497696.031,
I1:h,2026-01-16 16:00:00,497816.795,
I1:h,2026-01-16 17:00:00,497931.03,
I1:h,2026-01-16 18:00:00,498049.381,
I1:h,2026-01-16 19:00:00,498165.025,
I1:h,2026-01-16 20:00:00,498286.551,
I1:h,2026-01-16 21:00:00,498404.277,
I1:h,2026-01-16 22:00:00,498517.017,
I1:h,2026-01-16 23:00:00,498629.468,
I1:h,2026-01-17 00:00:00,498704.573,
I1:h,2026-01-17 01:00:00,498785.513,
I1:h,2026-01-17 02:00:00,498866.634,
I1:h,2026-01-17 03:00:00,498945.537,
I1:h,2026-01-17 04:00:00,499025.251,
I1:h,2026-01-17 05:00:00,499104.377,
I1:h,2026-01-17 06:00:00,499184.259,
I1:h,2026-01-17 07:00:00,499266.165,
I1:h,2026-01-17 08:00:00,499356.071,
I1:h,2026-01-17 09:00:00,499443.682,
I1:h,2026-01-17 10:00:00,499530.45,
I1:h,2026-01-17 11:00:00,499621.245,
I1:h,2026-01-17 12:00:00,499710.802,
I1:h,2026-01-17 13:00:00,499796.37,
I1:h,2026-01-17 14:00:00,499880.222,
I1:h,2026-01-17 15:00:00,499960.486,
I1:h,2026-01-17 16:00:00,500035.695,
I1:h,2026-01-17 17:00:00,500114.86,
I1:h,2026-01-17 18:00:00,500191.848,
I1:h,2026-01-17 19:00:00,500270.981,
I1:h,2026-01-17 20:00:00,500352.523,
I1:h,2026-01-17 21:00:00,500430.083,
I1:h,2026-01-17 22:00:00,500505.793,
I1:h,2026-01-17 23:00:00,500589.065,
I1:h,2026-01-18 00:00:00,500669.949,
I1:h,2026-01-18 01:00:00,500747.821,
I1:h,2026-01-18 02:00:00,500825.132,
I1:h,2026-01-18 03:00:00,500905.164,
I1:h,2026-01-18 04:00:00,500984.167,
I1:h,2026-01-18 05:00:00,501068.795,
I1:h,2026-01-18 06:00:00,501150.337,
I1:h,2026-01-18 07:00:00,501237.237,
I1:h,2026-01-18 08:00:00,501323.045,
I1:h,2026-01-18 09:00:00,501408.965,
I1:h,2026-01-18 10:00:00,501495.239,
I1:h,2026-01-18 11:00:00,501579.495,
I1:h,2026-01-18 12:00:00,501664.973,
I1:h,2026-01-18 13:00:00,501745.153,
I1:h,2026-01-18 14:00:00,501826.096,
I1:h,2026-01-18 15:00:00,501908.892,
I1:h,2026-01-18 16:00:00,501986.927,
I1:h,2026-01-18 17:00:00,502063.137,
I1:h,2026-01-18 18:00:00,502142.486,
I1:h,2026-01-18 19:00:00,502221.932,
I1:h,2026-01-18 20:00:00,502299.876,
I1:h,2026-01-18 21:00:00,502377.756,
I1:h,2026-01-18 22:00:00,502458.333,
I1:h,2026-01-18 23:00:00,502535.447,
I1:h,2026-01-19 00:00:00,502648.968,
I1:h,2026-01-19 01:00:00,502768.718,
I1:h,2026-01-19 02:00:00,502882.084,
I1:h,2026-01-19 03:00:00,502992.294,
I1:h,2026-01-19 04:00:00,503110.624,
I1:h,2026-01-19 05:00:00,503232.81,
I1:h,2026-01-19 06:00:00,503360.007,
I1:h,2026-01-19 07:00:00,503505.981,
I1:h,2026-01-19 08:00:00,503649.739,
I1:h,2026-01-19 09:00:00,503798.939,
I1:h,2026-01-19 10:00:00,503951.884,
I1:h,2026-01-19 11:00:00,504111.811,
I1:h,2026-01-19 12:00:00,504256.566,
I1:h,2026-01-19 13:00:00,504397.698,
I1:h,2026-01-19 14:00:00,504534.876,
I1:h,2026-01-19 15:00:00,504658.408,
I1:h,2026-01-19 16:00:00,504774.402,
I1:h,2026-01-19 17:00:00,504890.254,
I1:h,2026-01-19 18:00:00,505008.022,
I1:h,2026-01-19 19:00:00,505128.023,
I1:h,2026-01-19 20:00:00,505246.976,
I1:h,2026-01-19 21:00:00,505360.437,
I1:h,2026-01-19 22:00:00,505472.214,
I1:h,2026-01-19 23:00:00,505585.468,
I1:h,2026-01-20 00:00:00,505699.452,
I1:h,2026-01-20 01:00:00,505815.125,
I1:h,2026-01-20 02:00:00,505932.098,
I1:h,2026-01-20 03:00:00,506042.722,
I1:h,2026-01-20 04:00:00,506156.941,
I1:h,2026-01-20 05:00:00,506275.424,
I1:h,2026-01-20 06:00:00,506407.456,
I1:h,2026-01-20 07:00:00,506550.326,
I1:h,2026-01-20 08:00:00,506696.293,
I1:h,2026-01-20 09:00:00,506851.717,
I1:h,2026-01-20 10:00:00,507001.726,
I1:h,2026-01-20 11:00:00,507149.67,
I1:h,2026-01-20 12:00:00,507295.876,
I1:h,2026-01-20 13:00:00,507431.974,
I1:h,2026-01-20 14:00:00,507569.348,
I1:h,2026-01-20 15:00:00,507693.698,
I1:h,2026-01-20 16:00:00,507813.763,
I1:h,2026-01-20 17:00:00,507929.045,
I1:h,2026-01-20 18:00:00,508042.073,
I1:h,2026-01-20 19:00:00,508154.356,
I1:h,2026-01-20 20:00:00,508264.627,
I1:h,2026-01-20 21:00:00,508376.118,
I1:h,2026-01-20 22:00:00,508490.021,
I1:h,2026-01-20 23:00:00,508602.414,
I1:h,2026-01-21 00:00:00,508714.565,
I1:h,2026-01-21 01:00:00,508824.18,
I1:h,2026-01-21 02:00:00,508936.227,
I1:h,2026-01-21 03:00:00,509050.566,
I1:h,2026-01-21 04:00:00,509162.942,
I1:h,2026-01-21 05:00:00,509280.869,
I1:h,2026-01-21 06:00:00,509401.532,
I1:h,2026-01-21 07:00:00,509540.857,
I1:h,2026-01-21 08:00:00,509684.353,
I1:h,2026-01-21 09:00:00,509837.64,
I1:h,2026-01-21 10:00:00,509988.787,
I1:h,2026-01-21 11:00:00,510133.546,
I1:h,2026-01-21 12:00:00,510281.336,
I1:h,2026-01-21 13:00:00,510421.142,
I1:h,2026-01-21 14:00:00,510556.305,
I1:h,2026-01-21 15:00:00,510673.63,
I1:h,2026-01-21 16:00:00,510787.414,
I1:h,2026-01-21 17:00:00,510901.202,
I1:h,2026-01-21 18:00:00,511010.613,
I1:h,2026-01-21 19:00:00,511122.639,
I1:h,2026-01-21 20:00:00,511236.575,
I1:h,2026-01-21 21:00:00,511342.615,
I1:h,2026-01-21 22:00:00,511451.056,
I1:h,2026-01-21 23:00:00,511563.301,
I1:h,2026-01-22 00:00:00,511675.61,
I1:h,2026-01-22 01:00:00,511788.165,
I1:h,2026-01-22 02:00:00,511899.689,
I1:h,2026-01-22 03:00:00,512011.761,
I1:h,2026-01-22 04:00:00,512127.153,
I1:h,2026-01-22 05:00:00,512241.251,
I1:h,2026-01-22 06:00:00,512366.806,
I1:h,2026-01-22 07:00:00,512505.389,
I1:h,2026-01-22 08:00:00,512642.023,
I1:h,2026-01-22 09:00:00,512784.641,
I1:h,2026-01-22 10:00:00,512936.907,
I1:h,2026-01-22 11:00:00,513078.135,
I1:h,2026-01-22 12:00:00,513221.767,
I1:h,2026-01-22 13:00:00,513363.755,
I1:h,2026-01-22 14:00:00,513499.077,
I1:h,2026-01-22 15:00:00,513620.763,
I1:h,2026-01-22 16:00:00,513730.14,
I1:h,2026-01-22 17:00:00,513839.851,
I1:h,2026-01-22 18:00:00,513948.542,
I1:h,2026-01-22 19:00:00,514056.202,
I1:h,2026-01-22 20:00:00,514166.842,
I1:h,2026-01-22 21:00:00,514278.444,
I1:h,2026-01-22 22:00:00,514392.759,
I1:h,2026-01-22 23:00:00,514507.051,
I1:h,2026-01-23 00:00:00,514614.752,
I1:h,2026-01-23 01:00:00,514729.351,
I1:h,2026-01-23 02:00:00,514839.031,
I1:h,2026-01-23 03:00:00,514946.4,
I1:h,2026-01-23 04:00:00,515056.252,
I1:h,2026-01-23 05:00:00,515171.991,
I1:h,2026-01-23 06:00:00,515304.735,
I1:h,2026-01-23 07:00:00,515438.61,
I1:h,2026-01-23 08:00:00,515585.235,
I1:h,2026-01-23 09:00:00,515724.662,
I1:h,2026-01-23 10:00:00,515869.298,
I1:h,2026-01-23 11:00:00,516009.873,
I1:h,2026-01-23 12:00:00,516152.324,
I1:h,2026-01-23 13:00:00,516290.905,
I1:h,2026-01-23 14:00:00,516418.602,
I1:h,2026-01-23 15:00:00,516532.373,
I1:h,2026-01-23 16:00:00,516644.694,
I1:h,2026-01-23 17:00:00,516751.448,
I1:h,2026-01-23 18:00:00,516867.528,
I1:h,2026-01-23 19:00:00,516982.17,
I1:h,2026-01-23 20:00:00,517089.247,
I1:h,2026-01-23 21:00:00,517198.293,
I1:h,2026-01-23 22:00:00,517308.247,
I1:h,2026-01-23 23:00:00,517421.387,
I1:h,2026-01-24 00:00:00,517496.221,
I1:h,2026-01-24 01:00:00,517568.372,
I1:h,2026-01-24 02:00:00,517644.627,
I1:h,2026-01-24 03:00:00,517718.324,
I1:h,2026-01-24 04:00:00,517794.292,
I1:h,2026-01-24 05:00:00,517867.408,
I1:h,2026-01-24 06:00:00,517946.654,
I1:h,2026-01-24 07:00:00,518025.261,
I1:h,2026-01-24 08:00:00,518107.458,
I1:h,2026-01-24 09:00:00,518192.771,
I1:h,2026-01-24 10:00:00,518274.495,
I1:h,2026-01-24 11:00:00,518353.605,
I1:h,2026-01-24 12:00:00,518432.823,
I1:h,2026-01-24 13:00:00,518515.59,
I1:h,2026-01-24 14:00:00,518595.236,
I1:h,2026-01-24 15:00:00,518671.689,
I1:h,2026-01-24 16:00:00,518745.267,
I1:h,2026-01-24 17:00:00,518817.146,
I1:h,2026-01-24 18:00:00,518891.914,
I1:h,2026-01-24 19:00:00,518963.504,
I1:h,2026-01-24 20:00:00,519036.319,
I1:h,2026-01-24 21:00:00,519111.018,
I1:h,2026-01-24 22:00:00,519184.618,
I1:h,2026-01-24 23:00:00,519254.438,
I1:h,2026-01-25 00:00:00,519327.754,
I1:h,2026-01-25 01:00:00,519404.155,
I1:h,2026-01-25 02:00:00,519475.018,
I1:h,2026-01-25 03:00:00,519548.112,
I1:h,2026-01-25 04:00:00,519617.777,
