timeseries_id,timestamp,value,recorded_at
I1:h,2026-01-13 03:00:00,472906.448,
I1:h,2026-01-13 04:00:00,472980.426,
I1:h,2026-01-13 05:00:00,473059.67,
I1:h,2026-01-13 06:00:00,473150.545,
I1:h,2026-01-13 07:00:00,473246.788,
I1:h,2026-01-13 08:00:00,473354.213,
I1:h,2026-01-13 09:00:00,473457.452,
I1:h,2026-01-13 10:00:00,473575.279,
I1:h,2026-01-13 11:00:00,473681.283,
I1:h,2026-01-13 12:00:00,473788.744,
I1:h,2026-01-13 13:00:00,473889.715,
I1:h,2026-01-13 14:00:00,473978.774,
I1:h,2026-01-13 15:00:00,474059.607,
I1:h,2026-01-13 16:00:00,474131.07,
I1:h,2026-01-13 17:00:00,474200.153,
I1:h,2026-01-13 18:00:00,474271.908,
I1:h,2026-01-13 19:00:00,474344.853,
I1:h,2026-01-13 20:00:00,474420.98,
I1:h,2026-01-13 21:00:00,474497.667,
I1:h,2026-01-13 22:00:00,474567.146,
I1:h,2026-01-13 23:00:00,474638.504,
I1:h,2026-01-14 00:00:00,474710.662,
I1:h,2026-01-14 01:00:00,474787.685,
I1:h,2026-01-14 02:00:00,474860.48,
I1:h,2026-01-14 03:00:00,474931.152,
I1:h,2026-01-14 04:00:00,475003.077,
I1:h,2026-01-14 05:00:00,475082.575,
I1:h,2026-01-14 06:00:00,475173.186,
I1:h,2026-01-14 07:00:00,475269.289,
I1:h,2026-01-14 08:00:00,475369.626,
I1:h,2026-01-14 09:00:00,475476.661,
I1:h,2026-01-14 10:00:00,475586.953,
I1:h,2026-01-14 11:00:00,475700.334,
I1:h,2026-01-14 12:00:00,475806.304,
I1:h,2026-01-14 13:00:00,475909.663,
I1:h,2026-01-14 14:00:00,475999.919,
I1:h,2026-01-14 15:00:00,476083.146,
I1:h,2026-01-14 16:00:00,476151.474,
I1:h,2026-01-14 17:00:00,476224.867,
I1:h,2026-01-14 18:00:00,476295.86,
I1:h,2026-01-14 19:00:00,476368.656,
I1:h,2026-01-14 20:00:00,476440.982,
I1:h,2026-01-14 21:00:00,476513.44,
I1:h,2026-01-14 22:00:00,476585.413,
I1:h,2026-01-14 23:00:00,476657.533,
I1:h,2026-01-15 00:00:00,476732.225,
I1:h,2026-01-15 01:00:00,476805.957,
I1:h,2026-01-15 02:00:00,476881.757,
I1:h,2026-01-15 03:00:00,476951.459,
I1:h,2026-01-15 04:00:00,477023.538,
I1:h,2026-01-15 05:00:00,477103.54,
I1:h,2026-01-15 06:00:00,477191.313,
I1:h,2026-01-15 07:00:00,477287.048,
I1:h,2026-01-15 08:00:00,477388.929,
I1:h,2026-01-15 09:00:00,477497.807,
I1:h,2026-01-15 10:00:00,477610.166,
I1:h,2026-01-15 11:00:00,477714.812,
I1:h,2026-01-15 12:00:00,477822.952,
I1:h,2026-01-15 13:00:00,477918.122,
I1:h,2026-01-15 14:00:00,478007.584,
I1:h,2026-01-15 15:00:00,478092.063,
I1:h,2026-01-15 16:00:00,478166.926,
I1:h,2026-01-15 17:00:00,478241.411,
I1:h,2026-01-15 18:00:00,478313.672,
I1:h,2026-01-15 19:00:00,478389.173,
I1:h,2026-01-15 20:00:00,478462.007,
I1:h,2026-01-15 21:00:00,478535.621,
I1:h,2026-01-15 22:00:00,478608.034,
I1:h,2026-01-15 23:00:00,478676.795,
I1:h,2026-01-16 00:00:00,478749.99,
I1:h,2026-01-16 01:00:00,478819.31,
I1:h,2026-01-16 02:00:00,478895.332,
I1:h,2026-01-16 03:00:00,478963.189,
I1:h,2026-01-16 04:00:00,479032.308,
I1:h,2026-01-16 05:00:00,479112.327,
I1:h,2026-01-16 06:00:00,479194.612,
I1:h,2026-01-16 07:00:00,479286.681,
I1:h,2026-01-16 08:00:00,479383.514,
I1:h,2026-01-16 09:00:00,479491.962,
I1:h,2026-01-16 10:00:00,479597.697,
I1:h,2026-01-16 11:00:00,479700.837,
I1:h,2026-01-16 12:00:00,479807.003,
I1:h,2026-01-16 13:00:00,479903.169,
I1:h,2026-01-16 14:00:00,479986.405,
I1:h,2026-01-16 15:00:00,480069.918,
I1:h,2026-01-16 16:00:00,480142.911,
I1:h,2026-01-16 17:00:00,480209.745,
I1:h,2026-01-16 18:00:00,480281.3,
I1:h,2026-01-16 19:00:00,480350.662,
I1:h,2026-01-16 20:00:00,480422.29,
I1:h,2026-01-16 21:00:00,480492.344,
I1:h,2026-01-16 22:00:00,480558.268,
I1:h,2026-01-16 23:00:00,480628.567,
I1:h,2026-01-17 00:00:00,480669.519,
I1:h,2026-01-17 01:00:00,480712.878,
I1:h,2026-01-17 02:00:00,480756.537,
I1:h,2026-01-17 03:00:00,480801.405,
I1:h,2026-01-17 04:00:00,480843.717,
I1:h,2026-01-17 05:00:00,480890.518,
I1:h,2026-01-17 06:00:00,480936.279,
I1:h,2026-01-17 07:00:00,480980.849,
I1:h,2026-01-17 08:00:00,481030.895,
I1:h,2026-01-17 09:00:00,481082.7,
I1:h,2026-01-17 10:00:00,481134.052,
I1:h,2026-01-17 11:00:00,481186.916,
I1:h,2026-01-17 12:00:00,481237.044,
I1:h,2026-01-17 13:00:00,481285.938,
I1:h,2026-01-17 14:00:00,481334.191,
I1:h,2026-01-17 15:00:00,481378.499,
I1:h,2026-01-17 16:00:00,481420.807,
I1:h,2026-01-17 17:00:00,481466.489,
I1:h,2026-01-17 18:00:00,481508.372,
I1:h,2026-01-17 19:00:00,481551.721,
I1:h,2026-01-17 20:00:00,481595.021,
I1:h,2026-01-17 21:00:00,481638.433,
I1:h,2026-01-17 22:00:00,481682.189,
I1:h,2026-01-17 23:00:00,481723.728,
I1:h,2026-01-18 00:00:00,481767.757,
I1:h,2026-01-18 01:00:00,481811.751,
I1:h,2026-01-18 02:00:00,481851.807,
I1:h,2026-01-18 03:00:00,481892.752,
I1:h,2026-01-18 04:00:00,481933.607,
I1:h,2026-01-18 05:00:00,481978.893,
I1:h,2026-01-18 06:00:00,482026.606,
I1:h,2026-01-18 07:00:00,482075.252,
I1:h,2026-01-18 08:00:00,482119.888,
I1:h,2026-01-18 09:00:00,482168.988,
I1:h,2026-01-18 10:00:00,482218.954,
I1:h,2026-01-18 11:00:00,482267.029,
I1:h,2026-01-18 12:00:00,482312.978,
I1:h,2026-01-18 13:00:00,482359.732,
I1:h,2026-01-18 14:00:00,482406.36,
I1:h,2026-01-18 15:00:00,482453.227,
I1:h,2026-01-18 16:00:00,482495.696,
I1:h,2026-01-18 17:00:00,482540.556,
I1:h,2026-01-18 18:00:00,482585.611,
I1:h,2026-01-18 19:00:00,482632.047,
I1:h,2026-01-18 20:00:00,482676.656,
I1:h,2026-01-18 21:00:00,482719.307,
I1:h,2026-01-18 22:00:00,482763.837,
I1:h,2026-01-18 23:00:00,482807.913,
I1:h,2026-01-19 00:00:00,482876.706,
I1:h,2026-01-19 01:00:00,482946.906,
I1:h,2026-01-19 02:00:00,483013.628,
I1:h,2026-01-19 03:00:00,483080.56,
I1:h,2026-01-19 04:00:00,483148.57,
I1:h,2026-01-19 05:00:00,483223.055,
I1:h,2026-01-19 06:00:00,483309.507,
I1:h,2026-01-19 07:00:00,483401.812,
I1:h,2026-01-19 08:00:00,483499.462,
I1:h,2026-01-19 09:00:00,483591.242,
I1:h,2026-01-19 10:00:00,483695.008,
I1:h,2026-01-19 11:00:00,483805.533,
I1:h,2026-01-19 12:00:00,483908.935,
I1:h,2026-01-19 13:00:00,484002.325,
I1:h,2026-01-19 14:00:00,484087.327,
I1:h,2026-01-19 15:00:00,484169.408,
I1:h,2026-01-19 16:00:00,484235.335,
I1:h,2026-01-19 17:00:00,484306.495,
I1:h,2026-01-19 18:00:00,484379.361,
I1:h,2026-01-19 19:00:00,484450.3,
I1:h,2026-01-19 20:00:00,484523.764,
I1:h,2026-01-19 21:00:00,484593.287,
I1:h,2026-01-19 22:00:00,484656.211,
I1:h,2026-01-19 23:00:00,484724.265,
I1:h,2026-01-20 00:00:00,484794.868,
I1:h,2026-01-20 01:00:00,484862.121,
I1:h,2026-01-20 02:00:00,484934.536,
I1:h,2026-01-20 03:00:00,485005.991,
I1:h,2026-01-20 04:00:00,485073.974,
I1:h,2026-01-20 05:00:00,485148.082,
I1:h,2026-01-20 06:00:00,485234.946,
I1:h,2026-01-20 07:00:00,485329.245,
I1:h,2026-01-20 08:00:00,485426.111,
I1:h,2026-01-20 09:00:00,485532.703,
I1:h,2026-01-20 10:00:00,485636.754,
I1:h,2026-01-20 11:00:00,485735.57,
I1:h,2026-01-20 12:00:00,485834.33,
I1:h,2026-01-20 13:00:00,485928.345,
I1:h,2026-01-20 14:00:00,486018.737,
I1:h,2026-01-20 15:00:00,486100.751,
I1:h,2026-01-20 16:00:00,486170.759,
I1:h,2026-01-20 17:00:00,486239.659,
I1:h,2026-01-20 18:00:00,486311.992,
I1:h,2026-01-20 19:00:00,486379.65,
I1:h,2026-01-20 20:00:00,486442.993,
I1:h,2026-01-20 21:00:00,486511.107,
I1:h,2026-01-20 22:00:00,486582.019,
I1:h,2026-01-20 23:00:00,486652.245,
I1:h,2026-01-21 00:00:00,486716.628,
I1:h,2026-01-21 01:00:00,486784.163,
I1:h,2026-01-21 02:00:00,486850.891,
I1:h,2026-01-21 03:00:00,486918.521,
I1:h,2026-01-21 04:00:00,486990.872,
I1:h,2026-01-21 05:00:00,487065.75,
I1:h,2026-01-21 06:00:00,487146.153,
I1:h,2026-01-21 07:00:00,487241.847,
I1:h,2026-01-21 08:00:00,487338.934,
I1:h,2026-01-21 09:00:00,487440.187,
I1:h,2026-01-21 10:00:00,487538.339,
I1:h,2026-01-21 11:00:00,487637.699,
I1:h,2026-01-21 12:00:00,487737.083,
I1:h,2026-01-21 13:00:00,487827.007,
I1:h,2026-01-21 14:00:00,487916.83,
I1:h,2026-01-21 15:00:00,487992.353,
I1:h,2026-01-21 16:00:00,488059.046,
I1:h,2026-01-21 17:00:00,488129.664,
I1:h,2026-01-21 18:00:00,488196.118,
I1:h,2026-01-21 19:00:00,488266.66,
I1:h,2026-01-21 20:00:00,488332.729,
I1:h,2026-01-21 21:00:00,488394.843,
I1:h,2026-01-21 22:00:00,488459.832,
I1:h,2026-01-21 23:00:00,488527.447,
I1:h,2026-01-22 00:00:00,488595.688,
I1:h,2026-01-22 01:00:00,488662.823,
I1:h,2026-01-22 02:00:00,488728.088,
I1:h,2026-01-22 03:00:00,488795.613,
I1:h,2026-01-22 04:00:00,488864.927,
I1:h,2026-01-22 05:00:00,488931.74,
I1:h,2026-01-22 06:00:00,489018.261,
I1:h,2026-01-22 07:00:00,489112.744,
I1:h,2026-01-22 08:00:00,489205.835,
I1:h,2026-01-22 09:00:00,489296.627,
I1:h,2026-01-22 10:00:00,489403.272,
I1:h,2026-01-22 11:00:00,489495.713,
I1:h,2026-01-22 12:00:00,489593.402,
I1:h,2026-01-22 13:00:00,489687.492,
I1:h,2026-01-22 14:00:00,489773.277,
I1:h,2026-01-22 15:00:00,489849.303,
I1:h,2026-01-22 16:00:00,489917.703,
I1:h,2026-01-22 17:00:00,489981.96,
I1:h,2026-01-22 18:00:00,490047.447,
I1:h,2026-01-22 19:00:00,490115.733,
I1:h,2026-01-22 20:00:00,490183.889,
I1:h,2026-01-22 21:00:00,490249.712,
I1:h,2026-01-22 22:00:00,490319.989,
I1:h,2026-01-22 23:00:00,490393.019,
I1:h,2026-01-23 00:00:00,490456.711,
I1:h,2026-01-23 01:00:00,490526.538,
I1:h,2026-01-23 02:00:00,490595.419,
I1:h,2026-01-23 03:00:00,490662.342,
I1:h,2026-01-23 04:00:00,490724.908,
I1:h,2026-01-23 05:00:00,490798.532,
I1:h,2026-01-23 06:00:00,490881.713,
I1:h,2026-01-23 07:00:00,490970.403,
I1:h,2026-01-23 08:00:00,491069.065,
I1:h,2026-01-23 09:00:00,491162.624,
I1:h,2026-01-23 10:00:00,491255.044,
I1:h,2026-01-23 11:00:00,491354.755,
I1:h,2026-01-23 12:00:00,491454.19,
I1:h,2026-01-23 13:00:00,491547.214,
I1:h,2026-01-23 14:00:00,491627.008,
I1:h,2026-01-23 15:00:00,491700.782,
I1:h,2026-01-23 16:00:00,491767.353,
I1:h,2026-01-23 17:00:00,491832.112,
I1:h,2026-01-23 18:00:00,491905.496,
I1:h,2026-01-23 19:00:00,491972.01,
I1:h,2026-01-23 20:00:00,492038.302,
I1:h,2026-01-23 21:00:00,492100.829,
I1:h,2026-01-23 22:00:00,492162.941,
I1:h,2026-01-23 23:00:00,492230.466,
I1:h,2026-01-24 00:00:00,492271.522,
I1:h,2026-01-24 01:00:00,492311.656,
I1:h,2026-01-24 02:00:00,492351.464,
I1:h,2026-01-24 03:00:00,492392.768,
I1:h,2026-01-24 04:00:00,492435.446,
I1:h,2026-01-24 05:00:00,492477.036,
I1:h,2026-01-24 06:00:00,492518.987,
I1:h,2026-01-24 07:00:00,492562.64,
I1:h,2026-01-24 08:00:00,492608.807,
I1:h,2026-01-24 09:00:00,492658.216,
I1:h,2026-01-24 10:00:00,492703.235,
I1:h,2026-01-24 11:00:00,492749.323,
I1:h,2026-01-24 12:00:00,492795.013,
I1:h,2026-01-24 13:00:00,492842.932,
I1:h,2026-01-24 14:00:00,492887.518,
I1:h,2026-01-24 15:00:00,492929.457,
I1:h,2026-01-24 16:00:00,492968.371,
I1:h,2026-01-24 17:00:00,493009.077,
I1:h,2026-01-24 18:00:00,493051.894,
I1:h,2026-01-24 19:00:00,493092.213,
I1:h,2026-01-24 20:00:00,493134.847,
I1:h,2026-01-24 21:00:00,493176.141,
I1:h,2026-01-24 22:00:00,493216.656,
I1:h,2026-01-24 23:00:00,493256.206,
I1:h,2026-01-25 00:00:00,493296.901,
I1:h,2026-01-25 01:00:00,493338.477,
I1:h,2026-01-25 02:00:00,493377.294,
I1:h,2026-01-25 03:00:00,493416.153,
I1:h,2026-01-25 04:00:00,493454.803,
